,PRE062-1
PTPN14,0.103919685
CENPF,0.016288638
KCTD3,0.109915614
GPATCH2,0.13292684
RRP15,0.15136908
TGFB2,0.006866422
LYPLAL1,0.342773
EPRS1,0.19019897
BPNT1,0.067707814
IARS2,0.17485356
RAB3GAP2,0.12394086
MARK1,0.01835374
C1orf115,0.17897744
MTARC2,0.13243966
MTARC1,0.030694045
HLX,0.004189304
DUSP10,0.02384135
TAF1A,0.0118229585
MIA3,0.2026739
ENSG00000272750,0.00876973
AIDA,0.094602585
BROX,0.1822778
DISP1,0.01636063
TLR5,0.02140718
SUSD4,0.06324628
CAPN8,0.0
CAPN2,0.48344755
TP53BP2,0.07332499
FBXO28,0.061188806
DEGS1,0.16224368
NVL,0.046725363
CNIH4,0.3303195
WDR26,0.12065484
DNAH14,0.04498428
LBR,0.13341665
ENAH,0.09737719
SRP9,0.7815742
EPHX1,0.22912905
ENSG00000242861,0.017283864
TMEM63A,0.05247616
PYCR2,0.13243581
SDE2,0.0807487
H3-3A,1.4021549
ACBD3,0.21060303
PARP1,0.18517518
STUM,0.010992844
ITPKB,0.082708105
PSEN2,0.057709306
COQ8A,0.07228647
CDC42BPA,0.16478972
ZNF678,0.02428694
SNAP47,0.114807524
JMJD4,0.050954804
ARF1,0.9357863
C1orf35,0.14494056
MRPL55,0.354345
GUK1,1.1960278
GJC2,0.009604996
IBA57,0.029657546
OBSCN,0.063517466
TRIM11,0.031871926
H2AC25,0.02820852
RNF187,0.32343066
RHOU,0.0595881
RAB4A,0.19565664
CCSAP,0.007890896
NUP133,0.056826357
ABCB10,0.01889893
TAF5L,0.02236514
URB2,0.019502807
LINC01736,0.0
GALNT2,0.07157136
COG2,0.0909069
AGT,0.02803905
C1orf198,0.064177796
TTC13,0.019465504
ARV1,0.17320707
FAM89A,0.061983075
C1orf131,0.0973831
GNPAT,0.11448569
EXOC8,0.031065071
SPRTN,0.057029452
EGLN1,0.16727246
ENSG00000233461,0.048737425
TSNAX,0.17612725
DISC1,0.004707311
SIPA1L2,0.056460295
NTPCR,0.22051017
MAP3K21,0.062536865
COA6,0.29626778
TARBP1,0.04596886
LINC01354,0.0
IRF2BP2,0.35430202
TOMM20,0.8637655
RBM34,0.021883173
ARID4B,0.24532747
GGPS1,0.13130538
ENSG00000285053,0.0
TBCE,0.0
B3GALNT2,0.030200448
LYST,0.09547813
NID1,0.023053434
GPR137B,0.0619564
ERO1B,0.05093833
EDARADD,0.005505342
LGALS8,0.109226085
ENSG00000273058,0.0026143875
HEATR1,0.063809015
MTR,0.18212669
RYR2,0.0
CHRM3,0.03229119
FH,0.22527187
OPN3,0.03972168
CHML,0.046227008
CEP170,0.041017517
SDCCAG8,0.1576072
AKT3,0.12822023
ZBTB18,0.035256285
ADSS2,0.15089974
DESI2,0.15100951
COX20,0.7334096
HNRNPU,0.6827458
EFCAB2,0.07602307
KIF26B,0.016226547
SMYD3,0.07028866
TFB2M,0.04727733
CNST,0.0566858
SCCPDH,0.22572975
AHCTF1,0.106534705
ZNF670,0.0046188566
ZNF669,0.026761113
ZNF124,0.038036484
ENSG00000259865,0.032514833
ZNF496,0.022205805
NLRP3,0.019388419
OR2M3,0.0
SH3BP5L,0.024614185
ZNF672,0.10332768
ZNF692,0.030605972
PGBD2,0.023902515
FAM110C,0.03621988
SH3YL1,0.31777555
ACP1,0.4456322
TMEM18,0.22867072
PXDN,0.04754987
ENSG00000232057,0.004224353
EIPR1,0.09507697
TRAPPC12,0.1207845
ADI1,0.82308406
RNASEH1,0.0508023
RNASEH1-DT,0.04540122
RPS7,2.519521
COLEC11,0.019632824
CMPK2,0.019285621
RSAD2,0.0057205483
ENSG00000271947,0.0
RNF144A,0.03962119
LINC01871,0.04039753
ID2,0.24621964
KIDINS220,0.22609591
MBOAT2,0.107726015
ASAP2,0.2931332
ITGB1BP1,0.33140418
CPSF3,0.06515773
IAH1,0.33682245
ADAM17,0.1051955
YWHAQ,0.57370454
TAF1B,0.068307176
ENSG00000269973,0.01715237
ENSG00000260077,0.043291736
KLF11,0.08596059
HPCAL1,0.2053527
ODC1,0.3939317
NOL10,0.06817616
RN7SL832P,0.008958811
ATP6V1C2,0.1068309
PDIA6,0.6439922
SLC66A3,0.20183142
ROCK2,0.24839403
E2F6,0.039858904
GREB1,0.007255976
LPIN1,0.111281194
TRIB2,0.09723465
NBAS,0.104904346
DDX1,0.30385906
MYCN,0.0035535053
CYRIA,0.012918762
SMC6,0.06047431
GEN1,0.0114678955
KCNS3,0.017575359
RDH14,0.17160018
TTC32,0.19427983
WDR35,0.0452613
LAPTM4A,1.0660051
SDC1,0.114235
PUM2,0.1789698
RHOB,0.72474474
GDF7,0.02634782
LDAH,0.056563586
ATAD2B,0.061087806
UBXN2A,0.12918587
WDCP,0.0062401416
FKBP1B,0.07285078
SF3B6,0.7881332
FAM228B,0.084355555
TP53I3,0.21400271
ITSN2,0.14117536
NCOA1,0.17409673
PTRHD1,0.22526844
ADCY3,0.04502547
DNAJC27,0.061964884
DNAJC27-AS1,0.061925884
POMC,0.03294329
DNMT3A,0.06442271
DTNB,0.025065651
ASXL2,0.069515735
KIF3C,0.0053939945
RAB10,0.32229125
HADHA,0.49850738
HADHB,0.6209461
SELENOI,0.06365538
SLC35F6,0.09152172
MAPRE3,0.10031591
TMEM214,0.060224753
AGBL5,0.04739667
OST4,1.5116479
EMILIN1,0.043547753
KHK,0.19536258
PREB,0.08409821
ATRAID,0.7188389
MPV17,0.19666599
GTF3C2,0.05806589
GTF3C2-AS2,0.006608158
EIF2B4,0.08110283
SNX17,0.2904792
ZNF513,0.019135894
PPM1G,0.33257753
NRBP1,0.18930447
KRTCAP3,0.04767345
IFT172,0.036317073
FNDC4,0.02058263
ZNF512,0.041272987
GPN1,0.06626716
SUPT7L,0.06518935
SLC4A1AP,0.09850735
MRPL33,1.1294477
BABAM2,0.20702659
FOSL2,0.3912553
PPP1CB,0.49805504
TRMT61B,0.06774302
WDR43,0.10358454
CLIP4,0.06722611
YPEL5,0.34511134
LBH,0.2729438
LCLAT1,0.04588642
CAPN13,0.0029967416
EHD3,0.056817424
MEMO1,0.018845715
DPY30,0.43122616
SPAST,0.027109692
SLC30A6,0.04150669
YIPF4,0.2199125
ENSG00000272754,0.0
BIRC6,0.20786491
TTC27,0.026991164
LTBP1,0.07150543
RASGRP3,0.02087806
FAM98A,0.08208706
CRIM1-DT,0.091337904
CRIM1,0.34149036
FEZ2,0.21171981
STRN,0.08536416
HEATR5B,0.054500237
GPATCH11,0.054993223
EIF2AK2,0.1984552
CEBPZOS,0.26311383
CEBPZ,0.32687348
NDUFAF7,0.053054497
PRKD3,0.0753237
QPCT,0.03455023
CDC42EP3,0.13779837
RMDN2,0.032027587
CYP1B1,0.14185551
ATL2,0.082540296
HNRNPLL,0.057736024
GALM,0.11872787
SRSF7,0.71474284
GEMIN6,0.10175636
DHX57,0.040725715
MORN2,0.39093828
SOS1,0.1266905
MAP4K3,0.14151058
MAP4K3-DT,0.1704958
TMEM178A,0.22112674
THUMPD2,0.12043612
SLC8A1,0.51447964
PKDCC,0.043396086
EML4,0.18869093
COX7A2L,0.9169075
MTA3,0.07982911
HAAO,0.050370924
ZFP36L2,0.8607192
THADA,0.06889193
PLEKHH2,0.09266896
DYNC2LI1,0.18985058
LRPPRC,0.20974234
PPM1B,0.10472948
PREPL,0.22293894
CAMKMT,0.07252237
SRBD1,0.081427425
PRKCE,0.046906162
EPAS1,0.33576816
ATP6V1E2,0.032638393
RHOQ,0.15491359
PIGF,0.18514508
CRIPT,0.2053183
SOCS5,0.042339705
MCFD2,0.29921713
TTC7A,0.06261596
CALM2,1.3401047
EPCAM,0.8941958
MSH2,0.036752295
KCNK12,0.0
MSH6,0.059453927
FBXO11,0.10208277
FOXN2,0.054693278
PPP1R21-DT,0.015114809
PPP1R21,0.09514826
STON1,0.027498163
CHAC2,0.018743971
ERLEC1,0.20493922
PSME4,0.07961403
ACYP2,0.1500841
SPTBN1,0.5902112
RTN4,1.3001007
CLHC1,0.015918186
RPS27A,3.0253077
MTIF2,0.111024514
CCDC88A,0.11284724
CFAP36,0.3162871
PPP4R3B,0.17915529
PPP4R3B-DT,0.041785732
PNPT1,0.06965077
EFEMP1,0.19814743
CCDC85A,0.0
VRK2,0.051935438
FANCL,0.045027044
BCL11A,0.023880312
PAPOLG,0.042402457
REL,0.17856136
PUS10,0.02053323
PEX13,0.072318174
SANBR,0.00831171
C2orf74,0.019599548
USP34,0.25832295
USP34-DT,0.01837247
XPO1,0.17050666
FAM161A,0.06294435
CCT4,0.3831627
COMMD1,0.34970975
B3GNT2,0.13899581
EHBP1,0.066235356
WDPCP,0.014821082
MDH1,0.69295853
UGP2,0.37121698
VPS54,0.042818252
PELI1,0.06358459
ENSG00000225889,0.0125392005
LGALSL,0.07223864
AFTPH-DT,0.0
AFTPH,0.13251463
SERTAD2,0.0824601
SLC1A4,0.00899365
CEP68,0.07918364
RAB1A,0.31131664
ACTR2,0.41055676
SPRED2,0.043498922
MEIS1,0.026549188
ETAA1,0.045165446
C1D,0.36037523
DNAAF10,0.030093817
PNO1,0.09473635
PPP3R1,0.053989645
CNRIP1,0.016112862
PLEK,0.03686056
FBXO48,0.027578963
ARHGAP25,0.01689777
ANTXR1,0.04038384
GFPT1,0.10995128
NFU1,0.1995679
AAK1,0.32932788
ANXA4,0.5253204
GMCL1,0.08934708
SNRNP27,0.1678025
MXD1,0.06217275
PCBP1,0.6245513
C2orf42,0.022835111
TIA1,0.13514762
PCYOX1,0.28138456
SNRPG,0.88808674
FAM136A,0.17051037
TGFA,0.04298827
TEX261,0.117698096
NAGK,0.12013947
MCEE,0.12770543
MPHOSPH10,0.22033836
PAIP2B,0.057034206
ZNF638,0.29880735
DYSF,0.030055204
CYP26B1,0.030808
EXOC6B,0.052678883
SPR,0.09230059
SFXN5,0.09401608
RAB11FIP5,0.10548685
SMYD5,0.020463599
PRADC1,0.13384666
CCT7,0.34467962
FBXO41,0.005375578
ALMS1,0.042760313
TPRKB,0.21731539
DUSP11,0.12434482
STAMBP,0.14209577
ACTG2,0.017090436
DGUOK,0.38916743
DGUOK-AS1,0.0058649415
TET3,0.011543226
BOLA3,0.48100188
MOB1A,0.36942124
MTHFD2,0.079487845
DCTN1,0.14400174
WDR54,0.13776457
RTKN,0.077463485
INO80B,0.024973229
MOGS,0.10403519
MRPL53,0.03314592
CCDC142,0.00879589
TTC31,0.022574447
LBX2,0.010298252
PCGF1,0.01913396
AUP1,0.21278645
HTRA2,0.10453459
LOXL3,0.004474552
DOK1,0.037631806
HK2,0.0
POLE4,0.399044
MRPL19,0.27862138
GCFC2,0.08545577
ENSG00000270696,0.009725449
SUCLG1,0.783155
TMSB10,2.1370487
KCMF1,0.18382223
TCF7L1,0.049157232
TGOLN2,0.57286507
RETSAT,0.059487853
ELMOD3,0.041187767
CAPG,0.50729316
MAT2A,0.2783399
GGCX,0.09796477
VAMP8,0.88146156
VAMP5,0.2678651
RNF181,0.47469065
TMEM150A,0.09873867
USP39,0.06354976
C2orf68,0.05176963
GNLY,0.085595846
ATOH8,0.05536175
ST3GAL5,0.024229065
POLR1A,0.042296212
PTCD3,0.15940978
IMMT,0.24990675
MRPL35,0.22212714
REEP1,0.02579458
KDM3A,0.056625824
CHMP3,0.33520567
RNF103,0.05785839
RMND5A,0.09496616
CD8A,0.026106184
CD8B,0.00853728
LINC01943,0.00862112
CYTOR,0.21099563
KRCC1,0.10338481
FABP1,0.22223023
EIF2AK3,0.046959374
EIF2AK3-DT,0.018576846
RPIA,0.054379057
IGKC,0.073099636
MAL,1.1966436
MRPS5,0.2743891
ZNF514,0.04508648
ZNF2,0.0134614855
PROM2,0.21711852
FAHD2A,0.03746796
LINC00342,0.016938291
ANKRD36C,0.05737247
ADRA2B,0.009089422
DUSP2,0.21015906
STARD7,0.2683282
TMEM127,0.15385793
CIAO1,0.13478383
SNRNP200,0.26395172
ITPRIPL1,0.0
NCAPH,0.0
ARID5A,0.06129124
KANSL3,0.07427097
LMAN2L,0.042856444
CNNM4,0.021587124
CNNM3,0.021422924
ANKRD39,0.09148579
SEMA4C,0.043921977
FAM178B,0.0
FAHD2B,0.08903535
ANKRD36,0.037129372
APPAT,0.04210223
ANKRD36B,0.03487413
COX5B,1.8708684
ACTR1B,0.13581403
TMEM131,0.09390039
INPP4A,0.070663325
COA5,0.33597133
UNC50,0.29653654
MGAT4A,0.17884712
LINC02611,0.0
CRACDL,0.019029645
LIPT1,0.059416007
MITD1,0.10800212
MRPL30,0.07038663
TXNDC9,0.14411786
EIF5B,0.39667332
REV1,0.15210214
AFF3,0.026786994
LONRF2,0.033099703
CHST10,0.018548474
PDCL3,0.187956
RPL31,0.78815925
TBC1D8,0.02891742
CNOT11,0.0883955
RNF149,0.14888899
MAP4K4,0.12018566
LINC01127,0.0014292721
IL1R2,0.03935881
IL1R1,0.14501746
IL1RL1,0.03753568
IL18R1,0.02047294
IL18RAP,0.011583003
TMEM182,0.013736429
MRPS9,0.12578501
TGFBRAP1,0.048550047
C2orf49-DT,0.030317528
C2orf49,0.11410788
FHL2,0.102850676
NCK2,0.11536015
ECRG4,0.11273352
UXS1,0.24023119
ST6GAL2,0.00188593
SULT1C4,0.083680436
GCC2,0.49387908
LIMS1,0.33661067
RANBP2,0.36396465
CCDC138,0.006293996
SH3RF3,0.019880932
SEPTIN10,0.14960459
SOWAHC,0.06900132
RGPD5,0.007606037
NPHP1,0.08318732
MTLN,0.44592568
MIR4435-2HG,0.08512837
BCL2L11,0.055931043
ENSG00000271590,0.0055178534
ENSG00000270190,0.0020416507
ANAPC1,0.04308007
MERTK,0.063080676
TMEM87B,0.05674277
FBLN7,0.007737058
ZC3H8,0.11595881
ZC3H6,0.11668637
TTL,0.06420676
POLR1B,0.024707215
CHCHD5,0.44729
SLC20A1,0.1277966
IL1B,0.04694212
IL1RN,0.0030444108
PSD4,0.05083098
PAX8,0.28559
ZNG1B,0.07258141
PGM5P4-AS1,0.0074055935
RABL2A,0.041315477
SLC35F5,0.13799053
ACTR3,0.42814556
DDX18,0.4422889
ENSG00000236255,0.0018661304
CCDC93,0.0995981
INSIG2,0.10446565
MARCO,0.022082428
STEAP3,0.01765748
C2orf76,0.10421806
DBI,1.1769786
TMEM37,0.24146241
TMEM177,0.06487546
PTPN4,0.0935171
EPB41L5,0.11213096
TMEM185B,0.037162483
RALB,0.1264845
INHBB,0.014991457
TFCP2L1,0.4080045
CLASP1,0.11723084
NIFK-AS1,0.040399484
NIFK,0.2161662
TSN,0.18166868
GYPC,0.24712045
BIN1,0.2194783
ERCC3,0.05894641
MAP3K2,0.23966442
PROC,0.013946242
IWS1,0.13691546
ENSG00000272789,0.019219624
LIMS2,0.13366391
WDR33,0.22799127
SFT2D3,0.07838975
POLR2D,0.041509025
AMMECR1L,0.024315983
ENSG00000272667,0.06750552
SAP130,0.02089717
UGGT1,0.09253816
HS6ST1,0.13478065
CCDC74B,0.022793604
SMPD4,0.026458241
MZT2B,1.0407743
CCDC115,0.25973824
IMP4,0.17719257
PTPN18,0.17537053
FAM168B,0.17703156
PLEKHB2,0.33411756
MZT2A,0.45090914
CCDC74A,0.040139865
LYPD1,0.01331702
MGAT5,0.094348185
TMEM163,0.009826797
CCNT2,0.099491574
RAB3GAP1,0.1536466
ZRANB3,0.012775998
R3HDM1,0.07901579
UBXN4,0.6224231
MCM6,0.025916807
DARS1,0.2027513
CXCR4,0.28191054
HNMT,0.23951226
SPOPL,0.05960608
KYNU,0.033600476
ARHGAP15,0.043727096
GTDC1,0.027537083
ZEB2,0.13790283
ACVR2A,0.03264642
ORC4,0.11759019
MBD5,0.09139517
EPC2,0.046917487
MMADHC,0.19073823
RND3,0.1365191
RBM43,0.06754655
NMI,0.1061333
TNFAIP6,0.0
RIF1,0.14894655
ARL5A,0.08801302
STAM2,0.14205706
FMNL2,0.061706908
PRPF40A,0.3331038
ARL6IP6,0.07692012
NR4A2,0.15058945
GPD2,0.042928733
CYTIP,0.1429762
ACVR1,0.03166689
PKP4,0.27883843
DAPL1,0.020660257
TANC1,0.08170987
WDSUB1,0.049728353
BAZ2B,0.21283476
BAZ2B-AS1,0.02517631
MARCHF7,0.19799322
CD302,0.058255192
LY75,0.014476402
PLA2R1,0.06625256
RBMS1,0.28985098
TANK,0.1297319
PSMD14,0.22203973
DPP4,0.044221614
FAP,0.016363243
IFIH1,0.043449976
GCA,0.14895512
FIGN,0.016545098
COBLL1,0.64858997
SLC38A11,0.06918678
SCN3A,0.019345008
CSRNP3,0.031359572
TTC21B,0.056803197
SCN9A,0.005564712
SCN7A,0.031096803
STK39,0.056528978
CERS6,0.053276673
NOSTRIN,0.093010806
BBS5,0.03610916
FASTKD1,0.04568226
PPIG,0.49848038
KLHL23,0.069175296
SSB,0.59089166
METTL5,0.3392439
UBR3,0.091105595
GORASP2,0.13012777
TLK1,0.22124274
METTL8,0.04193698
DCAF17,0.032725826
CYBRD1,0.12614565
DYNC1I2,0.40957665
SLC25A12,0.09686774
HAT1,0.17891006
ITGA6,0.22216427
PDK1,0.025627214
RAPGEF4,0.03050911
MAP3K20,0.13804357
SP3,0.13355823
OLA1,0.25668985
CIR1,0.2765869
SCRN3,0.06849494
GPR155,0.053613275
WIPF1,0.104457945
CHN1,0.0130940955
ATF2,0.072320566
ATP5MC3,1.5992368
LNPK,0.097718835
MTX2,0.3074784
HNRNPA3,0.68862164
NFE2L2,0.7355115
ENSG00000222043,0.009644937
AGPS,0.0772174
IFT70B,0.027052877
IFT70A,0.023324449
RBM45,0.021792745
CHROMR,0.020090012
PRKRA,0.19583574
FKBP7,0.023575196
PLEKHA3,0.17866258
TTN-AS1,0.026834263
CCDC141,0.0021667485
SESTD1,0.07803554
CWC22,0.12038265
UBE2E3,0.3529163
LINC01934,0.011610213
ITGA4,0.06957708
ITPRID2,0.11307714
PDE1A,0.19268414
DNAJC10,0.17401393
FRZB,0.124177374
NCKAP1,0.22508247
NUP35,0.056738093
ENSG00000283839,0.0029359139
LINC01473,0.014281049
ZC3H15,0.37130767
ITGAV,0.266697
FAM171B,0.013906807
CALCRL,0.08399478
TFPI,0.09981594
GULP1,0.12389835
COL3A1,0.09177165
COL5A2,0.03477899
WDR75,0.063207634
SLC40A1,0.13869959
ASNSD1,0.15940972
ANKAR,0.06601753
OSGEPL1,0.043554578
ORMDL1,0.3961916
PMS1,0.0445725
C2orf88,0.03041398
HIBCH,0.29666826
INPP1,0.099125974
MFSD6,0.046966802
NEMP2,0.010956349
NAB1,0.08056708
GLS,0.491432
STAT1,0.13879165
STAT4,0.02258165
MYO1B,0.20171684
NABP1,0.06885704
CAVIN2,0.1707897
SLC39A10,0.12601034
STK17B,0.15693723
ENSG00000272211,0.010165192
HECW2,0.03408726
HECW2-AS1,0.0
GTF3C3,0.08764619
PGAP1,0.051706113
ANKRD44,0.045459084
SF3B1,0.5705229
COQ10B,0.2262375
HSPD1,0.7971326
HSPE1,1.3145354
MOB4,0.18279319
RFTN2,0.015230995
PLCL1,0.17366724
FTCDNL1,0.026581468
C2orf69,0.05783243
TYW5,0.044196535
MAIP1,0.0887228
SPATS2L,0.2461256
KCTD18,0.042686082
SGO2,0.006132644
BZW1,0.4390306
CLK1,0.2418122
PPIL3,0.057409704
NIF3L1,0.061074536
ORC2,0.048289828
HYCC2,0.08313952
NDUFB3,0.98610187
CFLAR,0.39448324
CASP10,0.032541737
CASP8,0.08040272
TRAK2,0.13710645
STRADB,0.042289846
TMEM237,0.06632406
ALS2,0.025829379
FZD7,0.044115443
SUMO1,0.7301421
NOP58,0.15105689
ENSG00000273456,0.005086523
BMPR2,0.22155721
FAM117B,0.020885218
ICA1L,0.022349814
WDR12,0.05499362
CARF,0.06209625
NBEAL1,0.22727755
CYP20A1,0.12405929
ABI2,0.18672925
RAPH1,0.050211594
CD28,0.013938845
ICOS,0.015891807
PARD3B,0.054833274
NRP2,0.04764352
INO80D,0.098734275
NDUFS1,0.31325182
EEF1B2,1.5014155
ZDBF2,0.04760391
ADAM23,0.002367327
FASTKD2,0.104248986
KLF7,0.090633556
CREB1,0.112244785
METTL21A,0.07466449
LINC01857,0.012156633
CCNYL1,0.03991672
IDH1,0.08697924
PIKFYVE,0.055216853
MAP2,0.04586702
RPE,0.08146538
KANSL1L,0.10007951
LANCL1,0.11058988
CPS1,0.00862495
SPAG16,0.22367446
BARD1,0.024034828
ATIC,0.12362769
FN1,0.1429374
PECR,0.12686598
XRCC5,0.51565474
SMARCAL1,0.026315428
RPL37A,1.9658395
IGFBP2,0.31993318
IGFBP5,0.5913926
TNS1,0.30079478
TNS1-AS1,0.0048058713
ARPC2,0.846996
GPBAR1,0.006173704
AAMP,0.23522697
PNKD,0.6909714
TMBIM1,0.16885522
SLC11A1,0.080029346
CTDSP1,0.2575322
USP37,0.049014837
CNOT9,0.08066162
BCS1L,0.07324717
RNF25,0.018900163
TTLL4,0.011990518
CYP27A1,0.06324808
WNT6,0.0016203392
CNPPD1,0.19603357
RETREG2,0.23577853
ZFAND2B,0.15260938
ANKZF1,0.0646483
STK16,0.14313337
TUBA4A,0.26746964
DNAJB2,0.24553975
DNPEP,0.123256534
DES,0.05371696
SPEG,0.056157365
GMPPA,0.094916925
CHPF,0.16639769
OBSL1,0.18827562
STK11IP,0.021191826
EPHA4,0.025807178
FARSB,0.045044016
ACSL3,0.29865283
KCNE4,0.03296465
WDFY1,0.05660407
MRPL44,0.15675008
SERPINE2,0.108059034
CUL3,0.23548694
DOCK10,0.060903348
IRS1,0.05007266
RHBDD1,0.0425042
MFF,0.38616392
AGFG1,0.16641706
PID1,0.0070876833
TRIP12,0.21041925
FBXO36,0.043859575
SLC16A14,0.0018461291
SP110,0.11695207
SP140,0.016274843
SP140L,0.070924506
SP100,0.2290367
CAB39,0.2422208
ITM2C,0.47456813
PSMD1,0.2164898
HTR2B,0.006165628
ARMC9,0.038459927
NCL,0.8033928
PTMA,2.6930869
PDE6D,0.06366777
COPS7B,0.06494154
DIS3L2,0.06544353
EIF4E2,0.22569025
EFHD1,0.48604384
GIGYF2,0.14892493
SNORC,0.0073766513
INPP5D,0.03735716
ATG16L1,0.037701678
DGKD,0.04583092
USP40,0.098145775
TRPM8,0.0
ARL4C,0.17691949
SH3BP4,0.136121
AGAP1,0.07505661
ACKR3,0.045533188
COPS8,0.17612685
COL6A3,0.05619261
MLPH,0.0070713344
RAB17,0.22683838
LRRFIP1,0.5624434
RAMP1,0.09605541
UBE2F,0.082873285
KLHL30,0.0
ILKAP,0.1368752
HES6,0.020689692
PER2,0.09236318
TRAF3IP1,0.043081913
ASB1,0.050021008
HDAC4,0.03200373
NDUFA10,0.49859315
COPS9,0.97188175
GPC1,0.07325928
DUSP28,0.054692186
RNPEPL1,0.08962234
CAPN10,0.043470453
GPR35,0.01021396
AGXT,0.024588557
SNED1,0.0319222
MTERF4,0.15508102
PASK,0.01236568
PPP1R7,0.27875122
HDLBP,0.46616572
SEPTIN2,0.5474508
FARP2,0.03747859
STK25,0.20030245
BOK,0.06772659
THAP4,0.13854076
ATG4B,0.13400225
DTYMK,0.14512059
ING5,0.09384402
D2HGDH,0.08281613
CNTN4,0.010734265
TRNT1,0.10508432
CRBN,0.18928172
SUMF1,0.08691082
SETMAR,0.054220106
ITPR1,0.13002753
BHLHE40,0.20107514
ARL8B,0.18644242
EDEM1,0.050212484
LMCD1,0.09339447
SSUH2,0.029263228
OXTR,0.002220066
RAD18,0.03176878
THUMPD3-AS1,0.3046291
THUMPD3,0.11441577
SETD5,0.14130133
LHFPL4,0.0
MTMR14,0.09480345
BRPF1,0.02356829
OGG1,0.05679882
CAMK1,0.100924626
TADA3,0.21121989
ARPC4,0.3194199
TTLL3,0.040962253
RPUSD3,0.09276744
JAGN1,0.23086812
IL17RE,0.033039793
IL17RC,0.054167405
CRELD1,0.128862
PRRT3,0.046011273
EMC3,0.30182448
BRK1,0.7442837
VHL,0.05605229
TATDN2,0.02840381
SEC13,0.12733208
ATG7,0.04284241
VGLL4,0.2862486
TAMM41,0.046552263
TIMP4,0.0052339863
PPARG,0.053517386
TSEN2,0.021454014
MKRN2OS,0.0012519367
MKRN2,0.06707686
RAF1,0.1351888
TMEM40,0.0
RPL32,2.867113
IQSEC1,0.17431515
NUP210,0.04868389
HDAC11,0.075238205
FBLN2,0.064952925
CHCHD4,0.049156405
TMEM43,0.15274702
XPC,0.10950698
LSM3,0.6338843
SLC6A6,0.08472063
GRIP2,0.019644817
CCDC174,0.13354222
FGD5,0.047542546
FGD5-AS1,0.296699
NR2C2,0.034986816
MRPS25,0.3348782
RBSN,0.038530435
CAPN7,0.099875644
SH3BP5,0.24898402
METTL6,0.045514498
EAF1,0.05773119
HACL1,0.06086755
BTD,0.0780043
ANKRD28,0.12119483
GALNT15,0.029912438
DPH3,0.11414731
OXNAD1,0.07522616
RFTN1,0.038598992
PLCL2,0.046385005
TBC1D5,0.12795524
SATB1,0.07531519
RAB5A,0.16351476
KAT2B,0.05860804
ZNF385D,0.0793999
UBE2E2,0.12829985
UBE2E1,0.14021622
NKIRAS1,0.048386235
RPL15,2.429403
NR1D2,0.11461269
RARB,0.042171575
TOP2B,0.23149721
NGLY1,0.12276515
OXSM,0.060385678
SLC4A7,0.063332245
LINC02084,0.0
EOMES,0.0
CMC1,0.36801636
AZI2,0.17343047
RBMS3,0.077748366
TGFBR2,0.29337677
STT3B,0.1734862
GPD1L,0.064591266
CMTM8,0.08173266
CMTM7,0.0482194
CMTM6,0.22672379
DYNC1LI1,0.13591622
CNOT10,0.05890772
GLB1,0.1198225
CRTAP,0.25037682
SUSD5,0.020308971
UBP1,0.07789418
CLASP2,0.08333192
PDCD6IP,0.25189784
TRANK1,0.013499782
EPM2AIP1,0.15956518
MLH1,0.06707607
LRRFIP2,0.16723108
GOLGA4,0.43494028
ITGA9,0.020262267
CTDSPL,0.31411952
PLCD1,0.050187446
ACAA1,0.40987006
MYD88,0.034217544
OXSR1,0.116554536
XYLB,0.009546856
ACVR2B,0.01847929
EXOG,0.05890244
WDR48,0.12040452
GORASP1,0.069980614
CSRNP1,0.16733864
CX3CR1,0.0091647385
SLC25A38,0.114345305
RPSA,1.5903598
MYRIP,0.0073003424
EIF1B,0.61679846
RPL14,2.3728287
ZNF620,0.01902196
ZNF621,0.039558016
CTNNB1,0.32179317
TRAK1,0.1188074
VIPR1,0.009084199
SEC22C,0.13200593
SS18L2,0.1857695
NKTR,0.3210862
HIGD1A,0.49328363
ZNF662,0.008548127
POMGNT2,0.03951508
SNRK,0.1282541
ANO10,0.16010213
ABHD5,0.13037144
TCAIM,0.095862314
ZNF445,0.04670445
ZNF852,0.010157518
ZNF660,0.010296711
ZNF197,0.020054335
ZNF35,0.03547692
KIAA1143,0.13211465
KIF15,0.0
TMEM42,0.07397078
ZDHHC3,0.23301786
EXOSC7,0.301001
CLEC3B,0.03072394
CDCP1,0.042983457
LARS2,0.034828916
LIMD1,0.028550813
SACM1L,0.091866426
LZTFL1,0.07289818
FYCO1,0.047333866
CCR1,0.0075157885
CCR2,0.011194404
CCR5,0.01190661
CCRL2,0.010229248
LRRC2,0.030594938
ALS2CL,0.06757249
PTH1R,0.5849903
CCDC12,0.27980903
NBEAL2,0.07256441
SETD2,0.21254987
KIF9,0.20014763
KLHL18,0.06493454
PTPN23-DT,0.011077236
PTPN23,0.09085692
SCAP,0.13286659
ELP6,0.14644568
SMARCC1,0.15948813
DHX30,0.21086442
MAP4,0.31439584
CAMP,0.0
ZNF589,0.02550002
NME6,0.08386737
CCDC51,0.05550923
TMA7,1.7462164
ATRIP,0.006382038
SHISA5,0.17471413
PFKFB4,0.0015540859
UQCRC1,0.41432193
SLC26A6,0.013067763
CELSR3,0.006144061
NCKIPSD,0.028926324
IP6K2,0.1868
