,KRP460
RPS6KC1,0.41408858
SMYD2,0.12870565
PTPN14,0.7387185
CENPF,0.01470176
KCTD3,0.28287202
GPATCH2,0.54906
RRP15,0.1296255
TGFB2,0.08833787
LYPLAL1,0.64051
EPRS1,0.21578519
BPNT1,0.0762868
IARS2,0.19659738
RAB3GAP2,0.45157656
MARK1,0.22729987
C1orf115,0.063507825
MTARC2,0.21381001
MTARC1,0.065521605
HLX,0.0044711353
DUSP10,0.022062963
TAF1A,0.03742694
MIA3,0.21009004
ENSG00000272750,0.0060961773
AIDA,0.13925064
BROX,0.2251811
DISP1,0.04728846
TLR5,0.06479323
SUSD4,0.24979946
CAPN8,0.4547514
CAPN2,0.33555177
TP53BP2,0.13916896
FBXO28,0.3130006
DEGS1,0.07538137
NVL,0.27767378
CNIH4,0.18983708
WDR26,0.47697064
DNAH14,0.60972816
LBR,0.22562179
ENAH,0.3431744
SRP9,0.29390186
EPHX1,0.16847521
ENSG00000242861,0.0764938
TMEM63A,0.19398266
PYCR2,0.0
SDE2,0.044349503
H3-3A,0.11225778
ACBD3,0.26839876
PARP1,0.114737816
STUM,0.035963155
ITPKB,0.305837
PSEN2,0.047328543
COQ8A,0.1373766
CDC42BPA,1.0323827
ZNF678,0.1741976
SNAP47,0.08535704
JMJD4,0.038971506
ARF1,0.28789446
C1orf35,0.080668576
MRPL55,0.11752902
GUK1,0.30531868
GJC2,0.0029955413
IBA57,0.029689668
OBSCN,0.20106593
TRIM11,0.04679193
H2AC25,0.0027452973
RNF187,0.099935465
RHOU,0.0673503
RAB4A,0.14380354
CCSAP,0.025213413
NUP133,0.1828943
ABCB10,0.12577419
TAF5L,0.07483916
URB2,0.037351
LINC01736,0.00012392255
GALNT2,0.41209352
COG2,0.15008904
AGT,0.005856685
C1orf198,0.039949566
TTC13,0.14377835
ARV1,0.07674609
FAM89A,0.024838826
C1orf131,0.09627356
GNPAT,0.19115594
EXOC8,0.019925855
SPRTN,0.057779007
EGLN1,0.3718064
ENSG00000233461,0.012490532
TSNAX,0.0
DISC1,0.17863329
SIPA1L2,0.22402829
NTPCR,0.17717904
MAP3K21,0.32687753
COA6,0.058110002
TARBP1,0.23214626
LINC01354,0.00013596585
IRF2BP2,0.114378236
TOMM20,0.24244276
RBM34,0.0035620045
ARID4B,0.8720731
GGPS1,0.003696198
ENSG00000285053,0.0
TBCE,0.0
B3GALNT2,0.16494894
LYST,0.4076667
NID1,0.14913651
GPR137B,0.14843267
ERO1B,0.12836225
EDARADD,0.061387084
LGALS8,0.11688957
ENSG00000273058,0.0015688605
HEATR1,0.1624589
MTR,0.99867135
RYR2,0.08801237
CHRM3,0.20733914
FH,0.070321016
OPN3,0.04961573
CHML,0.0
CEP170,0.40139514
SDCCAG8,0.805826
AKT3,1.137321
ZBTB18,0.061392993
ADSS2,0.21157366
DESI2,0.17588528
COX20,0.2356386
HNRNPU,0.7437384
EFCAB2,0.53208923
KIF26B,0.96613604
SMYD3,1.2864637
TFB2M,0.054019645
CNST,0.2944648
SCCPDH,0.5754869
AHCTF1,0.3561354
ZNF670,0.0
ZNF669,0.01669342
ZNF124,0.19485031
ENSG00000259865,0.08637756
ZNF496,0.079741456
NLRP3,0.0071648727
OR2M3,0.0
SH3BP5L,0.037513718
ZNF672,0.045836117
ZNF692,0.08021399
PGBD2,0.029264411
FAM110C,0.26008222
SH3YL1,0.5357101
ACP1,0.1591696
TMEM18,0.07046441
PXDN,0.08855432
ENSG00000232057,0.0
EIPR1,0.25255725
TRAPPC12,0.35199752
ADI1,0.23706734
RNASEH1,0.026657306
RNASEH1-DT,0.023372179
RPS7,0.63793874
COLEC11,0.010088958
CMPK2,0.018055242
RSAD2,0.036030475
ENSG00000271947,0.0006088031
RNF144A,0.1664258
LINC01871,0.00377922
ID2,0.12584233
KIDINS220,0.47123984
MBOAT2,0.45456627
ASAP2,0.58914196
ITGB1BP1,0.19491228
CPSF3,0.11753434
IAH1,0.1878481
ADAM17,0.38453045
YWHAQ,0.36785156
TAF1B,0.2937309
ENSG00000269973,0.016266106
ENSG00000260077,0.0391948
KLF11,0.05730263
HPCAL1,0.42369345
ODC1,0.2015498
NOL10,0.30253652
RN7SL832P,0.010667643
ATP6V1C2,0.11189587
PDIA6,0.37156639
SLC66A3,0.14657538
ROCK2,0.7475845
E2F6,0.065267146
GREB1,0.056207653
LPIN1,0.16226022
TRIB2,0.07405188
NBAS,0.6011508
DDX1,0.22084068
MYCN,0.003288689
CYRIA,0.0443623
SMC6,0.2150337
GEN1,0.08006632
KCNS3,0.087179504
RDH14,0.06457819
TTC32,0.07559279
WDR35,0.2837834
LAPTM4A,0.55654263
SDC1,0.1614762
PUM2,0.8413119
RHOB,0.22291173
GDF7,0.044835646
LDAH,0.3396455
ATAD2B,0.56463754
UBXN2A,0.24725617
WDCP,0.016520964
FKBP1B,0.02341616
SF3B6,0.18372697
FAM228B,0.12277146
TP53I3,0.17365095
ITSN2,0.64317334
NCOA1,1.0842985
PTRHD1,0.05743411
ADCY3,0.062932506
DNAJC27,0.104666024
DNAJC27-AS1,0.099541366
POMC,0.004430546
DNMT3A,0.2866846
DTNB,0.49967125
ASXL2,0.50977457
KIF3C,0.034483112
RAB10,0.7773217
HADHA,0.30838013
HADHB,0.3399853
SELENOI,0.28683773
SLC35F6,0.0
MAPRE3,0.114725254
TMEM214,0.068526834
AGBL5,0.11607632
OST4,0.35273778
EMILIN1,0.034650806
KHK,0.1237617
PREB,0.042311624
ATRAID,0.25202805
MPV17,0.09995753
GTF3C2,0.21835127
GTF3C2-AS2,0.11191489
EIF2B4,0.07646864
SNX17,0.10498062
ZNF513,0.051222723
PPM1G,0.26275632
NRBP1,0.18104714
KRTCAP3,0.13687426
IFT172,0.19696894
FNDC4,0.005592966
ZNF512,0.19270793
GPN1,0.052942608
SUPT7L,0.079107255
SLC4A1AP,0.10096983
MRPL33,0.5289419
BABAM2,1.1457272
FOSL2,0.31596488
PPP1CB,0.37041524
TRMT61B,0.15358894
WDR43,0.24683575
CLIP4,0.21887732
YPEL5,0.26491365
LBH,0.15120377
LCLAT1,0.41337225
CAPN13,0.027376669
EHD3,0.02397927
MEMO1,0.039417468
DPY30,0.20736991
SPAST,0.24690352
SLC30A6,0.23000546
YIPF4,0.3581554
ENSG00000272754,0.020093108
BIRC6,1.2145716
TTC27,0.23897292
LTBP1,0.27889118
RASGRP3,0.10537387
FAM98A,0.09761569
CRIM1-DT,0.036817897
CRIM1,0.7863795
FEZ2,0.54037154
STRN,0.47458732
HEATR5B,0.31070453
GPATCH11,0.05133372
EIF2AK2,0.31327504
CEBPZOS,0.23247395
CEBPZ,0.20963813
NDUFAF7,0.13220195
PRKD3,0.33943215
QPCT,0.12670675
CDC42EP3,0.1238535
RMDN2,0.19943237
CYP1B1,0.19863334
ATL2,0.35445985
HNRNPLL,0.3030092
GALM,0.37050992
SRSF7,0.35478497
GEMIN6,0.036449164
DHX57,0.21907862
MORN2,0.083845176
SOS1,0.844671
MAP4K3,0.8100088
MAP4K3-DT,0.5348627
TMEM178A,0.12285848
THUMPD2,0.21420485
SLC8A1,0.7436086
PKDCC,0.019985754
EML4,0.68096274
COX7A2L,0.26060045
MTA3,0.5783851
HAAO,0.07319317
ZFP36L2,0.40681043
THADA,0.6117396
PLEKHH2,0.4920462
DYNC2LI1,0.43409947
LRPPRC,0.4295357
PPM1B,0.45619363
PREPL,0.384495
CAMKMT,0.9665584
SRBD1,0.2832077
PRKCE,0.73973346
EPAS1,0.2361851
ATP6V1E2,0.042748515
RHOQ,0.18002577
PIGF,0.17833628
CRIPT,0.070163555
SOCS5,0.22143094
MCFD2,0.19114973
TTC7A,0.237863
CALM2,0.01738243
EPCAM,0.6753404
MSH2,0.23821257
KCNK12,0.00694308
MSH6,0.10220015
FBXO11,0.7196799
FOXN2,0.16411112
PPP1R21-DT,0.0044713467
PPP1R21,0.5650389
STON1,0.00049424917
CHAC2,0.01570042
ERLEC1,0.14170592
PSME4,0.54008085
ACYP2,0.6811357
SPTBN1,0.9409662
RTN4,1.2138659
CLHC1,0.22304027
RPS27A,0.95443815
MTIF2,0.13432577
CCDC88A,0.17957506
CFAP36,0.20029855
PPP4R3B,0.388353
PPP4R3B-DT,0.020493144
PNPT1,0.17620127
EFEMP1,0.1679735
CCDC85A,0.08428025
VRK2,0.36392656
FANCL,0.25749007
BCL11A,0.028829481
PAPOLG,0.12305184
REL,0.30200428
PUS10,0.11327182
PEX13,0.13565633
SANBR,0.12776145
C2orf74,0.09153747
USP34,1.2028861
USP34-DT,0.049129527
XPO1,0.61269146
FAM161A,0.08290529
CCT4,0.17596112
COMMD1,0.66565794
B3GNT2,0.12984702
EHBP1,0.7609324
WDPCP,0.6896258
MDH1,0.23575133
UGP2,0.32420927
VPS54,0.51623213
PELI1,0.3340536
ENSG00000225889,0.10496882
LGALSL,0.018686157
AFTPH-DT,0.0014565898
AFTPH,0.37752032
SERTAD2,0.16690531
SLC1A4,0.022519479
CEP68,0.11977076
RAB1A,0.592947
ACTR2,0.46236822
SPRED2,0.37733167
MEIS1,0.19128166
ETAA1,0.08014139
C1D,0.15030971
DNAAF10,0.030620622
PNO1,0.06257778
PPP3R1,0.0
CNRIP1,0.021639688
PLEK,0.0113693625
FBXO48,0.012943826
ARHGAP25,0.08922312
ANTXR1,0.118562624
GFPT1,0.29707387
NFU1,0.16254866
AAK1,1.0096265
ANXA4,0.746235
GMCL1,0.19403309
SNRNP27,0.0122880805
MXD1,0.06774596
PCBP1,0.23580676
C2orf42,0.087016635
TIA1,0.001434117
PCYOX1,0.20202023
SNRPG,0.18546459
FAM136A,0.10109876
TGFA,0.138624
TEX261,0.0
NAGK,0.114723854
MCEE,0.12805478
MPHOSPH10,0.12173905
PAIP2B,0.069004305
ZNF638,1.0902655
DYSF,0.07903676
CYP26B1,0.03331212
EXOC6B,0.92673016
SPR,0.043043025
SFXN5,0.307363
RAB11FIP5,0.054452095
SMYD5,0.037000418
PRADC1,0.037667427
CCT7,0.16097827
FBXO41,0.023423571
ALMS1,0.3665118
TPRKB,0.07325469
DUSP11,0.092670046
STAMBP,0.19812737
ACTG2,0.0011005604
DGUOK,0.22369693
DGUOK-AS1,0.022238448
TET3,0.23494186
BOLA3,0.064350285
MOB1A,0.23592941
MTHFD2,0.016682941
DCTN1,0.029165
WDR54,0.068120874
RTKN,0.13010268
INO80B,0.001442642
MOGS,0.17189887
MRPL53,0.0051400606
CCDC142,0.04512682
TTC31,0.055246193
LBX2,0.0059014005
PCGF1,0.010763622
AUP1,0.15230125
HTRA2,0.03699604
LOXL3,0.017303832
DOK1,0.028841093
HK2,0.015015228
POLE4,0.08017711
MRPL19,0.25423953
GCFC2,0.2816413
ENSG00000270696,0.0
SUCLG1,0.28360555
TMSB10,0.89510083
KCMF1,0.43915507
TCF7L1,0.6836793
TGOLN2,0.43423167
RETSAT,0.07575449
ELMOD3,0.22646707
CAPG,0.2883154
MAT2A,0.2318112
GGCX,0.092674315
VAMP8,0.36203003
VAMP5,0.09318063
RNF181,0.090455376
TMEM150A,0.059092518
USP39,0.3206381
C2orf68,0.093574286
GNLY,0.0064091035
ATOH8,0.021154057
ST3GAL5,0.057301287
POLR1A,0.11810374
PTCD3,0.22195728
IMMT,0.27785632
MRPL35,0.07138882
REEP1,0.024792783
KDM3A,0.20504627
CHMP3,0.10804562
RNF103,0.0
RMND5A,0.19234638
CD8A,0.007724542
CD8B,0.0048662815
LINC01943,0.0015493624
CYTOR,0.10558159
KRCC1,0.27374467
FABP1,0.016858356
EIF2AK3,0.25519505
EIF2AK3-DT,0.0059504732
RPIA,0.095267765
IGKC,0.022098474
MAL,0.9592353
MRPS5,0.2555717
ZNF514,0.051323235
ZNF2,0.038420636
PROM2,0.17141505
FAHD2A,0.0850808
LINC00342,0.029183796
ANKRD36C,0.26367995
ADRA2B,0.0028929648
DUSP2,0.0067543685
STARD7,0.20623055
TMEM127,0.122243226
CIAO1,0.14535555
SNRNP200,0.2330555
ITPRIPL1,0.0026576456
NCAPH,0.0035064456
ARID5A,0.018682847
KANSL3,0.33772784
LMAN2L,0.1465765
CNNM4,0.113336846
CNNM3,0.03067098
ANKRD39,8.7957735e-05
SEMA4C,0.039967455
FAM178B,0.0064809937
FAHD2B,0.035736684
ANKRD36,0.3933459
APPAT,0.2926964
ANKRD36B,0.16565332
COX5B,0.44485924
ACTR1B,0.10730924
TMEM131,0.72965527
INPP4A,0.2831343
COA5,0.09471175
UNC50,0.12513274
MGAT4A,0.31538656
LINC02611,0.0027523327
CRACDL,0.106317505
LIPT1,0.0
MITD1,0.1175563
MRPL30,0.0
TXNDC9,0.111883916
EIF5B,0.46115026
REV1,0.5354047
AFF3,0.297669
LONRF2,0.0757634
CHST10,0.016996518
PDCL3,0.036272977
RPL31,0.33092564
TBC1D8,0.66049796
CNOT11,0.16442025
RNF149,0.57336867
MAP4K4,0.4939234
LINC01127,0.0007588522
IL1R2,0.008428356
IL1R1,0.14297862
IL1RL1,0.0
IL18R1,0.057264052
IL18RAP,0.0040474865
TMEM182,0.09262545
MRPS9,0.19596666
TGFBRAP1,0.11927515
C2orf49-DT,0.02718684
C2orf49,0.08332819
FHL2,0.16379581
NCK2,0.36389768
ECRG4,0.009701759
UXS1,0.30371138
ST6GAL2,0.0115222065
SULT1C4,0.09859114
GCC2,0.7303708
LIMS1,0.73804975
RANBP2,0.45350498
CCDC138,0.15808055
SH3RF3,0.20270826
SEPTIN10,0.34886852
SOWAHC,0.033654466
RGPD5,0.0026397458
NPHP1,0.17741473
MTLN,0.096071355
MIR4435-2HG,0.347557
BCL2L11,0.11437934
ENSG00000271590,0.0
ENSG00000270190,0.0
ANAPC1,0.33097944
MERTK,0.20635833
TMEM87B,0.3179267
FBLN7,0.013411543
ZC3H8,0.1771754
ZC3H6,0.34898308
TTL,0.10731973
POLR1B,0.072641455
CHCHD5,0.096839465
SLC20A1,0.20221475
IL1B,0.0008839854
IL1RN,0.009432124
PSD4,0.12529415
PAX8,1.7777307
ZNG1B,0.17614076
PGM5P4-AS1,0.0013458834
RABL2A,0.12316159
SLC35F5,0.47647303
ACTR3,0.39844215
DDX18,0.2826128
ENSG00000236255,0.01130361
CCDC93,0.27548203
INSIG2,0.19407758
MARCO,0.0007908092
STEAP3,0.007823882
C2orf76,0.087138735
DBI,0.32458326
TMEM37,0.11779409
TMEM177,0.029193101
PTPN4,0.51356065
EPB41L5,0.69434935
TMEM185B,0.01219
RALB,0.116427414
INHBB,0.0013357713
TFCP2L1,0.8831888
CLASP1,0.8969258
NIFK-AS1,0.10035968
NIFK,0.07361046
TSN,0.13814135
GYPC,0.050253823
BIN1,0.16361539
ERCC3,0.15765132
MAP3K2,0.6107311
PROC,0.0138077615
IWS1,0.3926248
ENSG00000272789,0.013605907
LIMS2,0.095892265
WDR33,0.5461705
SFT2D3,0.033784304
POLR2D,0.051440727
AMMECR1L,0.069058836
ENSG00000272667,0.025082795
SAP130,0.20903957
UGGT1,0.22297727
HS6ST1,0.4330899
CCDC74B,0.00954529
SMPD4,0.1759752
MZT2B,0.22767754
CCDC115,0.09458499
IMP4,0.074702
PTPN18,0.19658999
FAM168B,0.29944187
PLEKHB2,0.3021303
MZT2A,0.11732643
CCDC74A,0.016407985
LYPD1,0.03688905
MGAT5,0.36329278
TMEM163,0.09194174
CCNT2,0.32756433
RAB3GAP1,0.54542536
ZRANB3,0.3554569
R3HDM1,0.50743574
UBXN4,0.5338978
MCM6,0.038968362
DARS1,0.35879424
CXCR4,0.03439266
HNMT,0.2711014
SPOPL,0.22408678
KYNU,0.06506496
ARHGAP15,0.22504893
GTDC1,0.36057967
ZEB2,0.285691
ACVR2A,0.31662935
ORC4,0.35060748
MBD5,1.3041704
EPC2,0.47703233
MMADHC,0.13115759
RND3,0.08099381
RBM43,0.033532422
NMI,0.072937936
TNFAIP6,0.0028807758
RIF1,0.36737916
ARL5A,0.11521139
STAM2,0.33518943
FMNL2,0.84300876
PRPF40A,0.38505226
ARL6IP6,0.24075325
NR4A2,0.122772336
GPD2,0.34753886
CYTIP,0.0691077
ACVR1,0.2884014
PKP4,1.4409283
DAPL1,0.023372406
TANC1,0.675111
WDSUB1,0.2841346
BAZ2B,1.2448995
BAZ2B-AS1,0.0139472755
MARCHF7,0.5289596
CD302,0.020817392
LY75,0.00032339338
PLA2R1,0.26518688
RBMS1,0.9608449
TANK,0.49558228
PSMD14,0.20436588
DPP4,0.13200986
FAP,0.039721906
IFIH1,0.06612705
GCA,0.14992249
FIGN,0.31781495
COBLL1,1.8562925
SLC38A11,0.53445
SCN3A,0.40681002
CSRNP3,0.4473892
TTC21B,0.2581394
SCN9A,0.09978737
SCN7A,0.059129793
STK39,0.807772
CERS6,0.4280859
NOSTRIN,0.09912788
BBS5,0.00018942132
FASTKD1,0.19360471
PPIG,0.47391438
KLHL23,0.12268448
SSB,0.20144631
METTL5,0.10214277
UBR3,0.70498204
GORASP2,0.1993388
TLK1,0.66303974
METTL8,0.16442902
DCAF17,0.124137804
CYBRD1,0.05391525
DYNC1I2,0.44561377
SLC25A12,0.36851197
HAT1,0.14232635
ITGA6,0.40128592
PDK1,0.061956037
RAPGEF4,0.11792914
MAP3K20,0.106483266
SP3,0.34821317
OLA1,0.52059317
CIR1,0.31184325
SCRN3,0.10556528
GPR155,0.18274853
WIPF1,0.41399568
CHN1,0.16377836
ATF2,0.31303737
ATP5MC3,0.30955204
LNPK,0.17390509
MTX2,0.4884055
HNRNPA3,0.5343585
NFE2L2,1.0138417
ENSG00000222043,0.0057812617
AGPS,0.29146397
IFT70B,0.020452982
IFT70A,0.026411857
RBM45,0.08999539
CHROMR,0.07893217
PRKRA,0.18026157
FKBP7,0.028228952
PLEKHA3,0.12267904
TTN-AS1,0.43426207
CCDC141,0.021093164
SESTD1,0.33927682
CWC22,0.16630112
UBE2E3,0.56302977
LINC01934,0.054437365
ITGA4,0.0561486
ITPRID2,0.28489
PDE1A,1.0197701
DNAJC10,0.24493544
FRZB,0.012152026
NCKAP1,0.6097491
NUP35,0.10688702
ENSG00000283839,0.00017310512
LINC01473,0.14456391
ZC3H15,0.26011008
ITGAV,0.50260794
FAM171B,0.025955591
CALCRL,0.17355098
TFPI,0.43736264
GULP1,0.6475345
COL3A1,0.1166877
COL5A2,0.094397984
WDR75,0.15254782
SLC40A1,0.09958969
ASNSD1,0.06902685
ANKAR,0.3503024
OSGEPL1,0.061541125
ORMDL1,0.32751954
PMS1,0.24152125
C2orf88,0.08107447
HIBCH,0.5798122
INPP1,0.11060422
MFSD6,0.25398675
NEMP2,0.04423131
NAB1,0.17409946
GLS,1.6708149
STAT1,0.20829926
STAT4,0.08331806
MYO1B,0.39227802
NABP1,0.09038335
CAVIN2,0.08753581
SLC39A10,0.27926722
STK17B,0.158213
ENSG00000272211,0.020660292
HECW2,0.07915385
HECW2-AS1,0.0013330135
GTF3C3,0.14957139
PGAP1,0.15302637
ANKRD44,0.6486729
SF3B1,0.51114774
COQ10B,0.12250057
HSPD1,0.26063824
HSPE1,0.0052725826
MOB4,0.066677876
RFTN2,0.07259581
PLCL1,0.7046179
FTCDNL1,0.13158554
C2orf69,0.059209768
TYW5,0.14045343
MAIP1,0.07988283
SPATS2L,0.5878036
KCTD18,0.06131796
SGO2,0.031297784
BZW1,0.09776784
CLK1,0.2683985
PPIL3,0.12370236
NIF3L1,0.07523757
ORC2,0.36609793
HYCC2,0.34853908
NDUFB3,0.22511367
CFLAR,0.9679736
CASP10,0.08313998
CASP8,0.1566121
TRAK2,0.26623085
STRADB,0.15222925
TMEM237,0.057406537
ALS2,0.19318952
FZD7,0.013960314
SUMO1,0.28435618
NOP58,0.2609802
ENSG00000273456,0.00848481
BMPR2,0.78273696
FAM117B,0.4237771
ICA1L,0.28518894
WDR12,0.18127303
CARF,0.27702022
NBEAL1,1.2041608
CYP20A1,0.33176407
ABI2,0.5522702
RAPH1,0.5623089
CD28,0.010286068
ICOS,0.0073512984
PARD3B,1.4245093
NRP2,0.0582016
INO80D,0.43155247
NDUFS1,0.3741009
EEF1B2,0.2571956
ZDBF2,0.13319483
ADAM23,0.03134929
FASTKD2,0.12493233
KLF7,0.3345447
CREB1,0.3718431
METTL21A,0.10494177
LINC01857,0.0
CCNYL1,0.19153516
IDH1,0.14926587
PIKFYVE,0.35646257
MAP2,0.123083085
RPE,0.18902759
KANSL1L,0.95565826
LANCL1,0.20843332
CPS1,0.020583462
SPAG16,0.7373234
BARD1,0.10293149
ATIC,0.12667234
FN1,0.1640621
PECR,0.3335035
XRCC5,0.7045601
SMARCAL1,0.12316702
RPL37A,0.57731456
IGFBP2,0.37852052
IGFBP5,0.6628993
TNS1,0.58851284
TNS1-AS1,0.008998455
ARPC2,0.52139014
GPBAR1,0.0020615666
AAMP,0.12267891
PNKD,0.29435894
TMBIM1,0.16976647
SLC11A1,0.029642053
CTDSP1,0.22173521
USP37,0.24298914
CNOT9,0.19981879
BCS1L,0.040314328
RNF25,0.05502613
TTLL4,0.05256795
CYP27A1,0.078058794
WNT6,0.0046998346
CNPPD1,0.08092415
RETREG2,0.12723933
ZFAND2B,0.10081307
ANKZF1,0.13320191
STK16,0.06368367
TUBA4A,0.13397752
DNAJB2,0.109550655
DNPEP,0.091353536
DES,0.00021235994
SPEG,0.015742283
GMPPA,0.04406434
CHPF,0.091434635
OBSL1,0.22362924
STK11IP,0.054465447
EPHA4,0.22077198
FARSB,0.17208286
ACSL3,0.33249274
KCNE4,0.06404068
WDFY1,0.24734016
MRPL44,0.050657142
SERPINE2,0.018901385
CUL3,0.67548764
DOCK10,0.42430195
IRS1,0.13740064
RHBDD1,0.3995849
MFF,0.3327698
AGFG1,0.4893273
PID1,0.11158187
TRIP12,0.80746955
FBXO36,0.15729097
SLC16A14,0.025084373
SP110,0.14920323
SP140,0.046903737
SP140L,0.17462175
SP100,0.5456865
CAB39,0.5413571
ITM2C,0.125526
PSMD1,0.3838056
HTR2B,0.022012493
ARMC9,0.5755937
NCL,0.2787628
PTMA,1.1164122
PDE6D,0.12775952
COPS7B,0.13231379
DIS3L2,0.5602483
EIF4E2,0.18363799
EFHD1,0.29923692
GIGYF2,0.7097691
SNORC,0.030814197
INPP5D,0.12987341
ATG16L1,0.0844278
DGKD,0.12912661
USP40,0.44722468
TRPM8,0.0010358802
ARL4C,0.041119494
SH3BP4,0.1861258
AGAP1,1.2436239
ACKR3,0.039306246
COPS8,0.1221286
COL6A3,0.052337762
MLPH,0.118162066
RAB17,0.22148362
LRRFIP1,0.96587586
RAMP1,0.035884265
UBE2F,0.0
KLHL30,0.0059098075
ILKAP,0.25631046
HES6,0.00929572
PER2,0.18699904
TRAF3IP1,0.21449834
ASB1,0.049428772
HDAC4,0.4266234
NDUFA10,0.33743793
COPS9,0.18438867
GPC1,0.111602224
DUSP28,0.023846142
RNPEPL1,0.109638505
CAPN10,0.06109335
GPR35,0.013296386
AGXT,0.011754868
SNED1,0.32788154
MTERF4,0.19774216
PASK,0.053057246
PPP1R7,0.15238957
HDLBP,0.49146387
SEPTIN2,0.58531713
FARP2,0.43256783
STK25,0.15458572
BOK,0.05493698
THAP4,0.15527911
ATG4B,0.29646957
DTYMK,0.065730125
ING5,0.18130444
D2HGDH,0.36667854
CNTN4,0.54818237
TRNT1,0.20343888
CRBN,0.24699676
SUMF1,0.95341027
SETMAR,0.062793374
ITPR1,0.6325224
BHLHE40,0.117438555
ARL8B,0.3108942
EDEM1,0.101231635
LMCD1,0.062571034
SSUH2,0.005713163
OXTR,0.0046564476
RAD18,0.08503207
THUMPD3-AS1,0.3098302
THUMPD3,0.09850002
SETD5,0.83236575
LHFPL4,0.010240556
MTMR14,0.1503598
BRPF1,0.0294015
OGG1,0.10021066
CAMK1,0.03839403
TADA3,0.10258092
ARPC4,0.00035574837
TTLL3,0.0439119
RPUSD3,0.053803578
JAGN1,0.07580097
IL17RE,0.05108197
IL17RC,0.09340691
CRELD1,0.10310012
PRRT3,0.037755545
EMC3,0.21825717
BRK1,0.232082
VHL,0.09395722
TATDN2,0.0009849411
SEC13,0.16394868
ATG7,0.68507093
VGLL4,0.65845954
TAMM41,0.2082946
TIMP4,0.0007052395
PPARG,0.5457677
TSEN2,0.2877326
MKRN2OS,0.07036903
MKRN2,0.078367546
RAF1,0.44007283
TMEM40,0.0045445147
RPL32,0.8407608
IQSEC1,0.14144115
NUP210,0.15052773
HDAC11,0.0587201
FBLN2,0.0051277773
CHCHD4,0.017506987
TMEM43,0.03683819
XPC,0.2667341
LSM3,0.18635859
SLC6A6,0.16286537
GRIP2,0.04998691
CCDC174,0.12604852
FGD5,0.100530975
FGD5-AS1,0.17803797
NR2C2,0.34350628
MRPS25,0.18861336
RBSN,0.1311382
CAPN7,0.4643697
SH3BP5,0.34848076
METTL6,0.1418954
EAF1,0.06033674
HACL1,0.202819
BTD,0.08965765
ANKRD28,0.69230664
GALNT15,0.030115388
DPH3,0.041549824
OXNAD1,0.27931225
RFTN1,0.1646459
PLCL2,0.531616
TBC1D5,1.3607563
SATB1,0.0
RAB5A,0.30699852
KAT2B,0.2626247
ZNF385D,0.2109801
UBE2E2,0.8130852
UBE2E1,0.5204394
NKIRAS1,0.06823889
RPL15,0.8518717
NR1D2,0.18573487
RARB,0.47952282
TOP2B,0.41514063
NGLY1,0.24550004
OXSM,0.043067794
SLC4A7,0.8367885
LINC02084,0.0008435083
EOMES,0.0029310086
CMC1,0.32853016
AZI2,0.20322187
RBMS3,0.31099775
TGFBR2,0.6553271
STT3B,0.47093827
GPD1L,0.0986163
CMTM8,0.20064692
CMTM7,0.13446353
CMTM6,0.20079666
DYNC1LI1,0.15667193
CNOT10,0.2676804
GLB1,0.28033888
CRTAP,0.16731079
SUSD5,0.0033829557
UBP1,0.24146523
CLASP2,0.781749
PDCD6IP,0.45695186
TRANK1,0.103269115
EPM2AIP1,0.17934527
MLH1,0.11406583
LRRFIP2,0.70822954
GOLGA4,1.0482653
ITGA9,0.19221751
CTDSPL,0.6514282
PLCD1,0.04822107
ACAA1,0.18012339
MYD88,0.03225481
OXSR1,0.3223665
XYLB,0.1398358
ACVR2B,0.09390248
EXOG,0.16641286
WDR48,0.21316506
GORASP1,0.06500205
CSRNP1,0.046430852
CX3CR1,0.001542941
SLC25A38,0.06345025
RPSA,0.61443883
MYRIP,0.16789046
EIF1B,0.15296313
RPL14,0.69193244
ZNF620,0.029839203
ZNF621,0.17346749
CTNNB1,0.5004934
TRAK1,0.5325521
VIPR1,0.02729562
SEC22C,0.15339226
SS18L2,0.0802608
NKTR,0.85102385
HIGD1A,0.0
ZNF662,0.0
POMGNT2,0.04151728
SNRK,0.42048284
ANO10,0.53908724
ABHD5,0.121724375
TCAIM,0.401965
ZNF445,0.15202302
ZNF852,0.041241802
ZNF660,0.0
ZNF197,0.12153548
ZNF35,0.03397891
KIAA1143,0.066731706
KIF15,0.013984331
TMEM42,0.0
ZDHHC3,0.290587
EXOSC7,0.10213159
CLEC3B,0.0033625322
CDCP1,0.16022785
LARS2,0.21785478
LIMD1,0.17522593
SACM1L,0.2614465
LZTFL1,0.09482481
FYCO1,0.12812078
CCR1,0.0029809456
CCR2,0.0012826317
CCR5,0.0009028155
CCRL2,0.0029734687
LRRC2,0.051986624
ALS2CL,0.17671192
PTH1R,0.5849975
CCDC12,0.35724282
NBEAL2,0.24471462
SETD2,0.8916826
KIF9,0.09054757
KLHL18,0.15184996
PTPN23-DT,0.015492361
PTPN23,0.106029324
SCAP,0.27220404
ELP6,0.12368401
SMARCC1,0.7104935
DHX30,0.22878985
MAP4,0.9671072
CAMP,0.0010111362
ZNF589,0.08933167
NME6,0.054886553
CCDC51,0.02580088
TMA7,0.37811992
ATRIP,0.033102397
SHISA5,0.22861311
PFKFB4,0.04468668
UQCRC1,0.1832819
