,PRE027
UMODL1,0.0034369756
UBE2U,0.0
MIEF2,0.05224621
NIM1K,0.0
CD19,0.0
ERICH5,0.011613702
OR2T8,0.0
OLIG3,0.0
OR2G3,0.0
RBM44,0.003136691
OR2G2,0.0
ZBED2,0.0
VCX2,0.0
ST8SIA3,0.0
RPRM,0.0019424852
OR2B11,0.0
NHLH2,0.0
C1orf167-AS1,0.0
FAM187B,0.0008394051
SAMD12,0.049647093
PIDD1,0.036726885
ENSG00000177596,0.0
ZNF491,0.0008039141
HASPIN,0.0
PGBD5,0.008895459
C12orf54,0.0
CASC2,0.022027925
MBOAT4,0.0
TEX44,0.0
SRRM3,0.0010862856
DEFB114,0.0
SUMO4,0.019146152
MAGEB10,0.0
OR4F4,0.0
NAALADL2,0.09272988
ENSG00000177699,0.0
SLC35G5,0.0
YIPF7,0.0
FAM87B,0.0
RAB4A-AS1,0.0022338044
MYOZ1,0.010518857
TMEM78,0.0
KCNJ10,0.15793745
TENM3-AS1,0.0
PCDHB9,0.004729732
ZNF619,0.004768809
CCDC184,0.0014279659
CAPZA3,0.005729353
MAMDC4,0.03142513
CENPBD1P,0.0227461
CIMAP1A,0.0
LCN15,0.0
DPY19L2,0.16510412
SPATA31E1,0.0
ZNRF3-AS1,0.0014876431
CIMIP6,0.003945892
GPR150,0.0026348566
TSPYL6,0.0
LRRC75B,0.056463607
CALHM5,0.008157046
PRSS42P,0.0010115884
GRAMD1C,0.16629466
HTR3C,0.0
TSSK6,0.0
ENSG00000178107,0.0
GOLGA8Q,0.0
PPP1R42,0.010580521
FAM27E5,0.0
AMER3,0.0
SPINK6,0.0
ZNF454,0.010467689
ZC3H12D,0.0020165257
VN1R1,0.0043605478
SH2D4B,0.0
TMEM151B,0.0
SLITRK1,0.0
LINC02907,0.0
FAM230I,0.0
PRM3,0.0
TNP2,0.0
SPAG11A,0.0
TMPRSS9,0.0
AQP11,0.013470327
KCNG2,0.0026710618
SHISA3,0.19333442
OR2D3,0.0
CALML3,0.11562023
CALML5,0.0
PLEKHM3,0.02924859
ZNF223,0.018165607
HTR1A,0.0
CCDC185,0.0
DNAJC22,0.014367444
NEUROG2,0.0
CEP295NL,0.0
BEND3,0.0064086556
CTDP1-DT,0.0
TIMM23B-AGAP6,0.0
GLDC,0.15982105
LINC00314,0.0
MCMDC2,0.012837399
TUBAL3,0.0057371585
UCN3,0.0047574025
AMBN,0.0
CA8,0.16454265
ERBB4,0.23691551
OR6B3,0.0
DEFB125,0.0
PSAPL1,0.0
OTOS,0.0
C10orf53,0.0
ZNF713,0.006603998
DYNAP,0.0
GP5,0.0
LMO7DN,0.0
STX19,0.0016234698
ERFE,0.0
CPN2,0.0073379804
C5orf46,0.0
CD300LB,0.0
GDPD4,0.0
RIIAD1,0.0035401713
ADORA2A-AS1,0.021073505
H1-8,0.0
TMEM52,0.01251511
TMEM139,0.09495453
RNF186,0.14552191
RFLNA,0.0020403818
FOXE1,0.0
TPRX1,0.0
LGALS7B,0.00312967
ERICH3,0.0
EXD1,0.0
AURKB,0.0
TAS1R2,0.0
C14orf39,0.0
KLHDC7A,0.06264091
ENSG00000179028,0.0
TRIML2,0.0
OR13D1,0.0
IGSF22,0.020560887
C9orf50,0.014382511
ZFP42,0.0
ENSG00000179066,0.0
CCDC89,0.0020567249
FAM133A,0.0015850879
C12orf42,0.0019214075
HTR1F,0.0
TMTC2,0.05831792
HES7,0.0
C10orf67,0.026950615
LINC00670,0.0
MTUS2-AS1,0.0
CYP11B2,0.0
ALOXE3,0.0
PXT1,0.0
GGN,0.0013873093
HNRNPCL1,0.0
SIGLECL1,0.0
LINC00311,0.0017191821
CDH4,0.0
ENSG00000179253,0.0
PCARE,0.002784246
DAND5,0.0
TMEM151A,0.0022989982
NSUN7,0.03714934
RTL3,0.0
FAM156B,0.0
RAB39A,0.0
ARID3B,0.013655006
TMEM31,0.0011177573
CATSPERE,0.0065145395
GPC5,0.07268105
LINC00174,0.0349276
DNAJB8,0.0
HNRNPCL4,0.0
IL6-AS1,0.0
SLC24A3-AS1,0.0
LINC01699,0.0
MKRN3,0.0
OR9A2,0.0
ALOX12B,0.0
SLC17A8,0.0
HTR1D,0.0
LSMEM2,0.004288708
RNF151,0.0
PLD6,0.015295512
GPHB5,0.0
GRM8,0.0026139414
OR2AP1,0.0
OR6C4,0.0
TPPP2,0.0023683335
RPRML,0.0018475434
ARL14,0.0025778892
LINC00305,0.0
OR6C2,0.0
WDR97,0.006943839
NLRP8,0.0
APOBEC3B,0.0013867822
SYCN,0.0
ENSG00000179755,0.0
ATOH7,0.0064779697
LRRC3B,0.0
FAM216B,0.0
MRGPRX4,0.0
MRGPRX3,0.0
PIK3CD-AS1,0.0
NKPD1,0.0
RNF227,0.013620074
ABCA13,0.0
NLRP11,0.0
CFAP276,0.0019070402
B3GNT3,0.0
NRXN1,0.0
OR10A7,0.0
ZNF784,0.027099973
ZNF648,0.0
CCR8,0.0
LINC00652,0.0
GOLGA8J,0.0
PSTK,0.021861428
OR1E1,0.0
OR1R1P,0.0
GARIN5B,0.0
C3orf80,0.0
NKX2-6,0.0
TMEM150B,0.0
LINC02870,0.0
ANKRD18A,0.015839398
WFDC11,0.0
TMEM86B,0.02117834
OR3A1,0.0
TDRD6,0.013803783
REDIC1,0.0
CSNK1A1L,0.0
ACTA2-AS1,0.0
TH,0.0
WFDC9,0.0
MYL11,0.025833968
F2,0.0
GARIN6,0.0
RRH,0.0
SLC9A4,0.09392586
PRNT,0.0
ADGRD2,0.0
GPR139,0.0
TMEM277P,0.00047063496
PLD5,0.0
WFDC10A,0.0
PNPLA1,0.004504785
ALX1,0.0
KCTD4,0.0
TIGD2,0.017741358
ITPRID1,0.0
DEFB124,0.0
KRTAP9-7,0.0
ATP5F1EP2,0.0
LINC00304,0.000944527
HARBI1,0.008179585
DEFB123,0.0
CYP8B1,0.022808503
OR6K6,0.0
TPRXL,0.0
SERTM1,0.0
ENSG00000180458,0.0
OR10Q1,0.0
GLIPR1L2,0.014907998
DEFB119,0.0
ZSCAN4,0.0
BHLHA15,0.0
RNF182,0.0021840204
LINC02908,0.0
FUT7,0.0
EIF2S3B,0.0
SKIDA1,0.021380708
MB21D2,0.016335111
GSX2,0.0
SLC47A2,0.041397277
OR2A4,0.0
MAB21L1,0.0024512457
C3orf22,0.0
OR10K2,0.0
LINC02363,0.0
CHRM4,0.0
SHISA2,0.006289908
S1PR5,0.0019293068
CLRN3,0.046081427
AGTR2,0.0
ANKRD30B,0.0
OR51E1,0.008214538
ZFP3,0.028900063
ARSJ,0.043821648
MAP3K15,0.010847974
BHLHE22,0.0
MAP6D1,0.0
CSNK1G2-AS1,0.0
ZNF443,0.020200426
LINC01559,0.0
LINC01555,0.0
CXCR2,0.0
DEFB112,0.0
GREM2,0.0014924548
C11orf42,0.0
CAPS2,0.03057953
TTTY11,0.0
OR56B4,0.0
GPR62,0.0014536211
OR56A1,0.0
ZNF572,0.007295526
OR52E4,0.0
OR52N2,0.0
GPR137C,0.0036939888
C1orf105,0.0
OR52N1,0.0
OR52N5,0.0
OR56B1,0.0
AEN,0.015729573
FKRP,0.045604534
CHRM2,0.0
OR52N4,0.0
MAPK15,0.014925824
ADIPOQ,0.0
LINC02878,0.006516603
ENSG00000181123,0.0
ZNF707,0.005011153
MUC16,0.0
FER1L6-AS1,0.0
PENK,0.0
C4orf50,0.0
TMEM132C,0.00357885
SLC25A41,0.0005563045
OR5AK2,0.0
TMEM132E,0.017795844
NME9,0.0
SPEM1,0.0
HEPHL1,0.0
OFCC1,0.0
OR5M8,0.0
CCL13,0.0
CFAP65,0.0025116145
UTS2R,0.0
DDN,0.008997672
SAGE1,0.0
SOX2,0.0
OR6T1,0.0
MAB21L2,0.0
FANCB,0.006056274
EDDM3B,0.0
EDDM3A,0.0067482204
LINC03040,0.026455926
TMIE,0.0041839434
OR52D1,0.0
OR52H1,0.0
FDCSP,0.0
SLX1B,0.0
ANKRD62,0.0
TNFSF15,0.015359319
ZFP41,0.013143067
GPR88,0.0
OR8H1,0.0
OR5T1,0.0
OR5T2,0.0
OR2Z1,0.0
OR8K5,0.0
OR8H3,0.0
OR8H2,0.0
GPR3,0.004893977
TMEM252,0.002544435
CIMAP1D,0.002359762
OR5AS1,0.0
ACTL9,0.0
ADGRB1,0.0
LINC00471,0.002404073
CELF2-AS1,0.0
OR6S1,0.0
TIGIT,0.001699247
FTMT,0.0
OR4C6,0.0
LINC02724,0.0
OR4P4,0.0
GINS3,0.006198152
OR4C15,0.0
OR4A15,0.0
OR4A16,0.0
OR52K2,0.0
NEUROG1,0.0
LINC00301,0.0
PNMA8A,0.046497647
ENSG00000182021,0.0030005944
ADIG,0.0
USH1G,0.0
MGAT4C,0.002315896
TRIM49B,0.0
OGFRP1,0.0
OR52A1,0.0
PTCHD3,0.0
OR6B2,0.0
TMEM30B,0.105279855
ZNF716,0.0
KCNIP1,0.015788998
ENPP7,0.0053328318
MRGPRG,0.0
ASB18,0.0
CRYGB,0.0
HHIPL1,0.0
ZAR1,0.0
CYB5D1,0.0007228566
KCNA4,0.0
GABRG3,0.0
PRR34,0.0029696883
NLRP10,0.0
IZUMO1,0.0
TMIGD1,0.0020780782
B4GALNT4,0.0
DCAF4L1,0.0025453854
MBD3L3,0.0
ZSCAN22,0.007549204
GLTPD2,0.05215162
KIAA2012,0.0
PRAMEF8,0.0
LIPF,0.0
OR5P3,0.0
DAOA,0.0
ZNF804B,0.0010282303
CD300LD-AS1,0.0
FAM87A,0.0
PIEZO1-AS1,0.0
NXPH4,0.001607072
CACNB4,0.12164065
IFNL1,0.0
PGBD4,0.012501402
CDY2A,0.0
OTOL1,0.0
KCNK4,0.0
TEX19,0.0
XKRX,0.0
LHFPL1,0.0
TBPL2,0.0
CAV3,0.0
RNASE10,0.0
SPNS3,0.03720972
NXPH3,0.0016888834
EPHB3,0.013592617
VCX,0.0
EPGN,0.0
LINC00334,0.0012740751
KRTAP11-1,0.0
HS3ST4,0.0
TSPAN10,0.016624115
OR2V2,0.0
RXFP3,0.0
OR10G7,0.0
CCDC172,0.0
OR4Q3,0.0
NTM,0.0011380942
KCNB2,0.0011129689
PPP1R27,0.0010436729
BRICD5,0.03302544
GALR2,0.00034386924
RESP18,0.0
SLC35D3,0.0
MAFA,0.0057339156
GRID1,0.0
ENSG00000182776,0.0
OR2T29,0.0
CCDC87,0.0021055855
GSTA5,0.0
C1orf116,0.016739503
MAGEB17,0.0
KRTAP13-2,0.0
FAM230E,0.0
OR4F15,0.0
GALNT9,0.02734546
PRKCZ-AS1,0.0002107369
ADGRG3,0.0
GLUD2,0.008261981
TMEM95,0.0
TCHHL1,0.0
RGS7,0.024174575
SLC25A18,0.002409533
TCEAL7,0.01798602
WFDC10B,0.0
OTOP3,0.0
CIMAP1C,0.0
SOX1,0.0
OR4M2B,0.0
ZNF320,0.0011061883
C12orf60,0.017098103
OR1G1,0.0
SLC25A21,0.004660313
OTOP2,0.0
CYLC1,0.0
PCP4,0.18140616
RGPD6,0.0
WBP2NL,0.0086895935
IGSF5,0.0002343623
NKX2-5,0.0
FREM3,0.0
NEB,0.009657368
BEGAIN,0.0047831363
FAM43B,0.0043581817
CSMD1,0.0
CALHM3,0.0
PTGDR2,0.0
RIPPLY3,0.0
PRORY,0.0
ANKRD20A2P,0.0
GPR19,0.0
GJD3,0.0
ENSG00000183154,0.0
CALN1,0.0
GABRR3,0.0
C2CD4C,0.0011725557
CHST6,0.0
POTEC,0.0
GDPGP1,0.031501226
CTNNA3,0.002851867
WT1-AS,0.0032561347
RIMBP3C,0.0
PRR36,0.014458777
LINC01547,0.011001655
OR51B4,0.0
ABHD16B,0.0
OR52E8,0.0
CCDC60,0.0
PLGLB1,0.0
PRSS40A,0.0
OR5P2,0.0
FAM9A,0.0
MAGEA2B,0.0
TMEM121B,0.0
ENSG00000183308,0.0028513437
OR2T34,0.0
OR52L1,0.0
EPHA10,0.0
SPDYE4,0.0
REC114,0.0
BOLA2,0.0017452299
CABCOCO1,0.006763801
GBP6,0.0
OVCH2,0.024350258
SYNDIG1L,0.0
TTTY8,0.0
OR56A4,0.0
PMCH,0.0
TMEM89,0.0012068815
TEKTIP1,0.0
RIPK4,0.043845486
LRIT3,0.0020169818
TFDP3,0.0
GRIN2A,0.008315855
URAD,0.0015299158
FLJ40288,0.0
SH2D7,0.0
TREX2,0.0
GPR132,0.0044895825
COL18A1-AS1,0.013767504
KLRC4,0.0
ACSM5,0.017335806
C10orf120,0.0
IZUMO1R,0.0
ENSG00000183562,0.0
PCBP3,0.004716547
PGPEP1L,0.0024364798
H3C13,0.0
GKN2,0.0
CCR3,0.0
DGCR6,0.02287832
GOLGA8G,0.0
PRR32,0.0
TP53TG3,0.0
RP1L1,0.0
KRTAP8-1,0.0
C15orf32,0.0
HOATZ,0.0
ZNF530,0.0086668935
MARCHF11,0.004981237
KLHL25,0.010744794
TAFA1,0.0021583263
PSG9,0.0
CMKLR2,0.001454757
LINC00518,0.0
BMP8A,0.0
EFHC2,0.0049264072
NOG,0.0040948703
MRGPRX2,0.0
OR4N4,0.0
IFNL2,0.0
OPCML,0.0004718522
FIGLA,0.0
BPY2,0.0
ACP7,0.0
KREMEN1,0.076543644
TRAIP,0.0043600854
CHEK2,0.0018295856
FOXL2,0.0
AIFM3,0.019073898
KCTD16,0.0059394534
SLC35F3,0.009672497
KCTD8,0.0025969155
TUBA8,0.0
NPIPA5,0.007906771
BPY2B,0.0
EMILIN3,0.0028984302
CCR4,0.0
LIN9,0.0123311365
NCF4-AS1,0.0
ANKRD45,0.0048615397
CFAP91,0.024729898
PNMA3,0.010477396
GPR39,0.00959294
IQGAP3,0.0
CNGA2,0.0
SCN5A,0.0
ARSI,0.0
UTY,0.0
NPIPA6,0.002198896
LRRC55,0.006517256
DNAH2,0.0
SDR42E2,0.008951777
TRBV21OR9-2,0.0
KCNH8,0.0
PP2D1,0.0
TMPRSS2,0.38058722
OR2T10,0.013548951
DSCR4,0.0
KRTAP20-2,0.0
CTAG1B,0.0
DIABLO,0.0
TBX1,0.0015747759
SREBF2-AS1,0.012161158
TRIML1,0.0
ENSG00000184115,0.0
OR4F6,0.0
CNTN2,0.0
SPRR4,0.0
OR10J5,0.0
C1QTNF12,0.02207793
OR1D2,0.0
KCNJ12,0.0072370996
GPR173,0.0068364134
DGAT2L6,0.0
OLIG1,0.057079945
NDUFV1-DT,0.0
ALDH1A3,0.010747254
H2AC21,0.0014082752
POU6F1,0.023763513
LINC00315,0.0
DEFB108B,0.0
SIX6,0.0
PRKD1,0.07727218
ZDHHC23,0.04686778
MROH7,0.02077541
OR51J1,0.0
S100A7A,0.0
SRPK3,0.0022302591
GDF3,0.0
IQCF2,0.0
EFNA5,0.101003446
MRGPRE,0.0
KRTAP19-1,0.0
H1-5,0.0
SPATA32,0.0
MAP7D2,0.002082656
ACTRT3,0.008513823
PLA2G6,0.07661587
PABPC1L2B,0.0
A3GALT2,0.0
OR4N5,0.0
KCND2,0.0
LRRC19,0.102811046
KNTC1,0.02328669
CCR10,0.010836064
NCMAP,0.00069572625
BPIFC,0.0
C1QTNF8,0.0
OR56A3,0.0
FOXO4,0.021991316
POU3F2,0.0
FOXD4L1,0.0
GAST,0.0
NUTM1,0.0
CEND1,0.0012532445
C6orf58,0.0
DHRS7C,0.0
SPEM2,0.0
SLITRK6,0.0
ENSG00000184566,0.0
PIWIL3,0.0
TAFA3,0.0
C14orf180,0.0046003917
FAM167A-AS1,0.0
KCNH7,0.0010889528
NELL2,0.0030422688
PRSS55,0.0
ODF4,0.0
FOXD4L4,0.0
CDCA2,0.0
RALYL,0.14973074
H2BC21,0.039855424
CLDN6,0.0013085396
OR51M1,0.0
SEPTIN5,0.0
LRRC26,0.0
SERINC4,0.0
RNLS,0.06986894
KRTAP6-1,0.0
DDX53,0.0
PRSS40B,0.0
DYNLT2,0.03569931
SATL1,0.0019820547
OSBP2,0.015396023
B3GALT5-AS1,0.00069572905
TRARG1,0.0
PRR23B,0.0
ZBTB7C,0.0022089516
LINC00308,0.0
TMEM186,0.054811675
SDR42E1,0.031471383
SRY,0.0
ENSG00000184906,0.0
CLCNKB,0.7325705
DMRTC1B,0.0
NUTM2A,0.0
LCN12,0.108703606
OR6A2,0.0016099847
WT1,0.022137977
AQP12A,0.0
FAM227A,0.010766114
OR6C70,0.0
MUC6,0.0038488922
CHRM5,0.0
SORCS2,0.011643011
TTTY13,0.0
IFNE,0.0
SLC22A10,0.0
RFX6,0.0
ROBO2,0.008504531
NT5C1B,0.0
LRRC14B,0.0
MROH2A,0.0
SPDYE16,0.004154792
ANKS1B,0.006672632
SGCZ,0.0
EFCAB10,0.0019999447
C5orf47,0.0022269082
UFD1-AS1,0.006738457
KRT76,0.0
MANEAL,0.012464125
MYADML2,0.0
H2BC13,0.0
INPP5J,0.23795146
NPY2R,0.0
MIXL1,0.0
MFSD6L,0.014571114
NOMO2,0.0007787803
LINC00482,0.0111663295
AQP12B,0.0
ZNF479,0.0
LINC00313,0.0
PRSS57,0.0
WASIR1,0.0
MC2R,0.0
GP1BA,0.0041942657
MAGEA11,0.0
PPIL6,0.03138725
ZNF74,0.0118249385
CIMIP4,0.0
CDNF,0.0099759465
NOTUM,0.0
KLHL33,0.004202304
RBM11,0.023630066
GALNT17,0.036295746
NUPR2,0.2975449
SPPL2C,0.0
SFTPA2,0.0
RGPD2,0.011801895
C12orf56,0.012466222
SCN10A,0.0
TMEM105,0.0
PRKN,0.03695518
HS6ST3,0.011519426
OR2V1,0.0
OR7A17,0.0
MAPK11,0.0143258795
LINC00158,0.0
IFNLR1,0.0115356045
FAM47A,0.0
KPNA7,0.0
KRT6B,0.0
ROR1,0.009114519
L3MBTL1,0.019915
SV2B,0.0017876375
FAM131C,0.058529656
SPATA45,0.0
PDE6G,0.0071109016
DLK1,0.0040692636
LSAMP,0.008311064
SPATA8,0.0
DBX2,0.0
PDIA2,0.0
SHC4,0.0
KRT79,0.0
SMIM23,0.0
PMEL,0.0011538648
SYN3,0.0016739027
POU3F1,0.00070377043
SNAI3,0.0028116968
ZBTB3,0.017756453
LYG2,0.0032380626
MORN5,0.0071080797
EP400P1,0.03289089
PRAME,0.0012218221
TEX56P,0.0
TTTY8B,0.0
ZNF696,0.008834737
ADARB2,0.0021636884
SRL,0.0035269372
C11orf87,0.0
CLDN24,0.0
KCNQ5,0.0
KCNIP4,0.031186987
SPATA31A6,0.0
NLRP9,0.0
NAT8L,0.10977165
OR6C76,0.0
NPAP1,0.0037533303
HDHD5-AS1,0.020650018
LINC01405,0.0
CCDC190,0.0
TMEM210,0.0
NPIPB4,0.0060458314
TMPRSS11B,0.0
ATP6V0C,0.011219606
PRSS38,0.0
BPY2C,0.0
FFAR3,0.0
TAS2R60,0.0
POMK,0.0038591328
KLHL34,0.0
RTN4RL1,0.0044423724
OR4C46,0.0
CALHM1,0.0
KRTAP5-5,0.0
NKAIN3,0.0
FAM186A,0.0
SHOX,0.0
LCE3A,0.0
LCE3E,0.0
CCIN,0.0
GRK1,0.0
DEFB128,0.0
SLITRK2,0.004640795
PLK5,0.0
LEMD1,0.0
ATP4B,0.0029702235
ZNF225-AS1,0.0050700116
ZNF284,0.012781075
HTR3E,0.0
KRT73,0.0
TAL2,0.003567473
MATN1-AS1,0.0047369725
ZPBP2,0.0
KRT5,0.0
NBPF6,0.0
HTR3D,0.0
OR4F5,0.0
AGBL4,0.021218272
ARGFX,0.0
CYP2R1,0.023373885
LRRC70,0.0056535304
OR5D14,0.0
CYP4F2,0.025392978
TEX38,0.0
OR5D18,0.0
TAS2R42,0.0
PRR30,0.0
DEFB131A,0.0
UBL4B,0.0
CYP4Z1,0.0
KIF18B,0.0
BPIFB3,0.0
BPIFB4,0.0
SAPCD2,0.003239953
SLC51B,0.058651946
LCE5A,0.0
SOWAHB,0.0015936054
LCE1E,0.0
ZNF749,0.0056066024
KLHL32,0.012385399
BTLA,0.008169407
ZNF17,0.021814497
KDM4D,0.0067379465
GPAT2,0.0012783118
PABPC1L2A,0.0
GABRA5,0.0
OR10T2,0.0
PRELID2,0.02258342
RGS9BP,0.0
TMEM212,0.0
SLC36A3,0.0
SLC36A2,0.10153889
MINAR2,0.0
SERTAD4BP,0.0
CYP4X1,0.0118568465
KRT26,0.0
GOLGA8R,0.001795626
FCAR,0.0
TRDN,0.0
OR6P1,0.0
KRT3,0.0
ZNF501,0.0075557055
SPATA12,0.0
TMPRSS12,0.0
FAM228A,0.0
DEFB132,0.0007881592
AKAP14,0.0
PCLO,0.08535356
KLK12,0.0
MYT1L,0.0
OR9Q1,0.0
CLCNKA,0.44709063
OR9Q2,0.0
FAM86B1,0.009125369
CYP4F8,0.0
CYP4F3,0.03570675
DEFB105A,0.0
FOXD2,0.008359302
CEACAM19,0.00609325
DEFB107A,0.0
DEFB106A,0.0
SPATC1,0.0
DEFB105B,0.0
HPDL,0.0
KTN1-AS1,0.01007204
FSD2,0.0052331835
KIF24,0.0008328169
CARMIL3,0.0
PRG2,0.0
MAGEE2,0.0
CYP27C1,0.00092358794
CFAP73,0.0021843626
CCDC73,0.0
OR10H1,0.0
MPPED1,0.0
FSCN2,0.002042187
FOXI2,0.010352895
ZNF732,0.0
SPATA31D3,0.0
FOXE3,0.0
HYAL3,0.0025277229
KCNK18,0.0
IFNA10,0.0
VSIG10L,0.0030464078
CXCR3,0.0
CDRT15P3,0.0
KRT16,0.0
SELENOV,0.0
LCE1A,0.0
KRT14,0.0
TRABD2A,0.0069607515
KRTAP17-1,0.0
PDZD7,0.0033420431
QRFPR,0.003099814
ERCC6L,0.0
OR13F1,0.0
OR5D3P,0.0
TMEM17,0.031003306
FGF3,0.0
C1QL4,0.0007858725
RTN4RL2,0.030432152
SERPINA11,0.0
P2RY4,0.0
ZACN,0.0
KRTAP22-1,0.0
KRTAP19-6,0.0
KRTAP6-2,0.0
OR13C8,0.0
TMEM232,0.023641543
LINC01551,0.0
KRTAP19-2,0.0
KRTAP19-4,0.0
KRTAP15-1,0.0
KRTAP13-4,0.0
EFCAB6,0.012640361
KRTAP19-5,0.0
KRTAP23-1,0.0
ACTL7A,0.0
KRTAP21-1,0.0
RHD,0.0
LINC00207,0.0
ESPN,0.08212811
PNLIPRP1,0.0
KRTAP21-2,0.0
SAMD7,0.0
GPR141,0.0
TMPRSS6,0.0
CYP4A11,0.12990196
TMPRSS11A,0.0
TMEM262,0.0
OR2AK2,0.0
DEFB106B,0.0
CCK,0.0
HEATR4,0.0
SLIT1,0.0
LYPD6,0.016406225
VSTM2B,0.0
FOXD3,0.0
SPATA21,0.0
ANGPTL5,0.0
H1-7,0.0
LCE4A,0.0
LCE2A,0.0
KRTAP12-1,0.0
LCE2C,0.0
ENSG00000187185,0.003738119
DAZ3,0.0
LCE2D,0.0
ENSG00000187229,0.0
LCE3B,0.0
KRT12,0.0
MAGED4B,0.0
NPSR1,0.0
FAM9C,0.0
KRTAP9-8,0.0
CIDEC,0.0
DCC,0.006332331
PCDHB13,0.0053310213
LUZP2,0.0017066756
LHFPL3,0.0
H1-6,0.0
KCNJ11,0.004481053
CDHR4,0.0
PLEKHG7,0.0036980642
H2AP,0.0
ATP13A5,0.0015047357
PRR27,0.0
IFT140,0.044358395
POTEG,0.0
PRAMEF10,0.0
AGMO,0.02511551
SBK2,0.0
CYP26C1,0.0
NANOS3,0.0017528844
FOXD4L3,0.0
NHLRC1,0.003684433
DPPA3,0.0
COX8C,0.0
PLEKHN1,0.0
ZNF385C,0.0078588575
LINC02583,0.0
OR5W2,0.0
MYMK,0.0
RGPD1,0.0
SAMD11,0.036255457
C5orf52,0.0
HAPLN4,0.0
ERC2,0.0043011303
B3GLCT,0.057922456
ERAS,0.0023108372
AMTN,0.0
EZHIP,0.0
OR2T27,0.0
SLC18A3,0.0
KBTBD12,0.012510898
DNAJB13,0.0013842972
AMY1C,0.0
NHEJ1,0.0
FANCA,0.008912728
OR52B6,0.0
C9orf153,0.0009108079
SSX7,0.0
KRTAP10-8,0.0
LIN28B,0.0
DIPK1C,0.0
DNAH17,0.00069874077
TMEM72,0.3072998
SPATA31F3,0.0
ZNF70,0.005029516
ZFP69B,0.0010992179
TMEM202,0.0
ZFP69,0.003178528
HELT,0.010582527
RTL4,0.0
C2orf78,0.0
PLSCR3,0.001159387
P2RX2,0.0
ASCL4,0.0122421505
OR6C75,0.0
CCDC157,0.0135503225
TTC24,0.0
GFRAL,0.0
FYB2,0.0965132
SHISA7,0.0
LRRC74B,0.0
DMBT1,0.0
CLEC17A,0.0
OR51I2,0.0
LCN10,0.0
LDLRAD2,0.0
C2orf66,0.0
OVCH1,0.0
ENSG00000187951,0.0002247993
DNER,0.10406744
CPSF4L,0.0
KLHL17,0.020196863
ZCCHC13,0.0
FAM230D,0.0
PLA2G2C,0.0
ZSCAN23,0.0047450224
C17orf99,0.0
OR7D2,0.0
SNHG28,0.0
RTP5,0.0
S100A3,0.006825418
C19orf67,0.0
ZNF490,0.0030220358
CLCN1,0.0
NRN1L,0.0
NWD1,0.0012221895
RNF133,0.0
TMEM221,0.0008845429
TREML4,0.0
WNT7B,0.0
SCGB1C1,0.0
PRSS45P,0.0
PLA2G4E,0.0
GPR89B,0.040231172
FAM25A,0.0
EYS,0.0
DAZ1,0.0
OR2AG2,0.0015974165
TMEM215,0.0
NUTM2G,0.0
KRTAP10-6,0.0
OTOG,0.0
CIMIP2A,0.0
TMPPE,0.0030302051
HEPACAM2,0.17798051
SMTNL2,0.072920635
LINC00265,0.00052329426
NUTM2B,0.0
NCR3LG1,0.0042158677
POTEE,0.0
ENSG00000188223,0.0
ZNF793,0.050396968
AGAP4,0.024732845
SLC9A3-OT1,0.0
PLA2G2A,0.0
IL17REL,0.0
OR7A5,0.0
C15orf62,0.0
FAM230G,0.0
RUFY4,0.0
IGFL1,0.0
PEAK3,0.0019316118
LRRIQ4,0.0
ENO4,0.001622253
SBK1,0.0039487244
OR6C6,0.0
BSPH1,0.0
SLC38A3,0.006224004
OR6N2,0.0
ENSG00000188365,0.0
PRR19,0.0
GPR15LG,0.0
H3-5,0.0
IFNA2,0.0
JAKMIP3,0.0
PPP3R2,0.0
PDCD1,0.0015037595
CLEC2A,0.0
GPR21,0.0
DYNLT4,0.005018847
IGHV1OR15-9,0.0
MAGEB5,0.0
NANOS2,0.0
CERKL,0.018394629
SLC24A5,0.0
INSC,0.0011107906
SERPINA5,0.6613091
LCTL,0.0013647949
NCCRP1,0.024464076
KRTDAP,0.0
MIR3667HG,0.0021100037
FAM83G,0.010504419
CFAP77,0.0
OR2G6,0.0053941254
NDOR1,0.008845574
FBLL1,0.003477887
NKAIN2,0.0002723524
KRTAP1-1,0.0
PAQR9,0.0
CLEC20A,0.0
CFAP54,0.0051532337
FAM72B,0.0
ASAH2,0.0011161907
HMX3,0.0
IGFL3,0.0
GOLGA8M,0.0004914931
ZNF177,0.0
RTL6,0.06271146
RNASE9,0.0
SAXO2,0.017179292
LINC00319,0.0
RHCE,0.0
C2orf80,0.0
IDO2,0.0
SLC4A5,0.011615707
OR56A5,0.0
CYP51A1-AS1,0.001970252
KRTAP24-1,0.0
ZBED10P,0.0074048154
QRFP,0.0
DUSP29,0.0
OSTN,0.0
VWC2,0.0053186137
FAM221A,0.07089142
FSIP2,0.0071852314
NOXA1,0.045332123
TMEM198,0.011046623
BCL2L15,0.0
FZD9,0.0014290411
OPTC,0.0
PLET1,0.0
ADRB3,0.0
SKOR1,0.0019771862
CATSPER4,0.0
PLA2G2E,0.0
TMCO2,0.0
SHISA6,0.00549716
TMEM201,0.051291164
HMX2,0.01477093
SNTN,0.0
ZDHHC11,0.0054897545
CNR2,0.0
LINC00910,0.007297035
SLX4,0.0074222526
GLRA4,0.0
ENTPD8,0.0073561594
BEND4,0.0
