,PRE038
RBP2,0.0011432105
GRK7,0.0
SERPINI2,0.0015690674
LRRC31,0.0
COL7A1,0.002861607
GNAT1,0.0
USP9Y,0.0
HHLA2,0.04738578
MORC1,0.0
ROPN1B,0.0
UPK1B,0.009851884
CSPG5,0.0009030475
CFAP92,0.0012028357
NEK11,0.016222952
HEMK1,0.05003755
PEX5L,0.0006558629
AADAC,0.0
ABHD14A-ACY1,0.004084048
PLCH1,0.00753749
ZBTB47,0.0040174606
TNNC1,0.032643434
CLCN2,0.012106896
NEK4,0.057128407
SLC4A3,0.0058644065
IL1A,0.0
CCL20,0.0
KCNIP3,0.015249
ZAP70,0.0067410734
OTOF,0.0
CENPA,0.0
SLC30A3,0.0
ITGB6,0.011518881
ASB3,0.012002727
PCSK4,0.010084072
GCG,0.0
APC2,0.0
GRB14,0.08262648
TLX2,0.0
GALNT3,0.010652334
TACR1,0.0012471086
ACADL,0.07608844
EVA1A,0.1432695
REG1A,0.0009521874
DNAH6,0.004374785
KCNJ13,0.002882355
NEU2,0.0
OTX1,0.0
PLCD4,0.012225803
ZNF142,0.016389638
PRKAG3,0.0
SMYD1,0.0
IL1RL2,0.0030515748
SLC9A2,0.026530534
ABCB6,0.0
SLC5A7,0.001984463
TPO,0.0
DLX2,0.0
LCT,0.0
LINC02566,0.0
KISS1R,0.0
CD207,0.0
GRIN3B,0.0
VAX2,0.0
ATP6V1B1,0.020442495
PRRX1,0.0
TNR,0.0
MORN1,0.027661292
TPSG1,0.0
PAPPA2,0.05334762
NPHS2,0.007844076
CHD5,0.0044601755
ELAPOR1,0.00041447923
OPRD1,0.0
TRIM62,0.006898734
DLGAP3,0.008992039
PRG4,0.0
PDC,0.0
SLC35D1,0.054935936
PLA2G4A,0.0008119871
PRAMEF1,0.0
PRAMEF12,0.0
RPE65,0.0
AMPD1,0.0
CTH,0.040572673
AGMAT,0.4940539
TNNI3K,0.0
CFHR3,0.0
TFAP2E,0.0
HAO2,0.37365302
NT5C1A,0.0
HPCAL4,0.01767331
BMP8B,0.0011818262
MYCL,0.0017489746
ZP4,0.0
KMO,0.19156663
KCNQ4,0.0028255915
ST6GALNAC5,0.0008303102
ACTL8,0.0
PLA2G2D,0.0
CR2,0.0060736914
CDC20,0.005741895
MPL,0.0
PTCH2,0.00039797332
CCDC181,0.015517587
MROH9,0.0
FASLG,0.0
TNFSF4,0.0056569614
HSD11B1,0.0
PLPPR5,0.0
PLPPR4,0.011136215
SERPINC1,0.003974199
PROX1,0.011476547
SLC5A9,0.01718178
CHRNB4,0.0026141196
MUC5B,0.0
A4GNT,0.0
TREH,0.020209089
MMP8,0.0
ZNF541,0.008522411
SLC8A2,0.0
KIF14,0.0017214197
TNNT2,0.037192017
CRYGD,0.0030450425
MREG,0.010808641
TNP1,0.0
CA14,0.0
DNAI7,0.016944557
ATP10B,0.00024052673
USP35,0.004605063
ELOVL4,0.006057103
CNR1,0.0
SPACA1,0.0
ZC2HC1B,0.0
ADGB,0.0
MYB,0.0
ALDH8A1,0.29027915
PMFBP1,0.0
GHRH,0.0
OLFM3,0.005615921
PPL,0.0041597993
HS1BP3,0.07864321
FGF23,0.0
DNAH7,0.021169601
SATB2,0.01680119
TRPM6,0.004713932
GDA,0.2968338
TJP2,0.009021623
TRIM67,0.0
GALNT12,0.03274081
ONECUT2,0.0
PROX2,0.0
VSX2,0.0
BBOF1,0.025634663
ACOT2,0.05606561
PPP4R4,0.0017397548
ZC2HC1C,0.0151116075
GPR68,0.005168972
ESRRB,0.017416554
ZNF410,0.008416703
GPR75,0.0
KLHL29,0.0029040957
TECTB,0.0
ELOVL3,0.0
NKX2-3,0.0
PPP1R3C,0.024942385
CNNM1,0.0
PRLHR,0.0
AVPI1,0.03562216
KCNIP2,0.0007551461
CFAP58,0.0008479036
CPN1,0.0019473141
C10orf95,0.0022726883
SFRP5,0.0
HOXB8,0.05021273
CRHR1,0.0
HOXB1,0.0
MSX2,0.0
EQTN,0.0
INSL6,0.0
INSL4,0.0
MLANA,0.0
CD274,0.012826923
IFNA6,0.0
IFNA8,0.0
GRIA2,0.01749834
CCDC170,0.009065389
MAGEB4,0.0
PCDHB8,0.0
PCDHB10,0.00435038
PCDHB14,0.016885327
PCDHB12,0.00046851044
SLC25A2,0.0
TNN,0.0
TNFSF18,0.0
GPR31,0.0
TTLL2,0.0
SNX19,0.08602143
TP53AIP1,0.0041921944
TEX11,0.0
ARR3,0.0
LYZL1,0.0
IQSEC3,0.02382316
ENOX1,0.016808374
TNFSF11,0.002058901
SPART-AS1,0.0021733704
SOHLH2,0.00071468594
MYOT,0.0035072474
CHRNA2,0.0
ADRA1A,0.0058351387
NPPB,0.0
TNFRSF8,0.00029591876
PRAMEF2,0.0
RDH10,0.17304626
EPX,0.0
TBX4,0.0
TEX14,0.0014602198
LRAT,0.006423427
MND1,0.0051860753
TRIM6,0.018271182
ABCC11,0.0
TAS2R8,0.0
TAS2R10,0.0
PRB2,0.0
IAPP,0.0
TAS2R7,0.0
BCL2L14,0.0
TAS2R9,0.0
ZNF549,0.014225188
RGSL1,0.0
LHX4,0.028486732
DPPA4,0.0
CD80,0.0
KIF18A,0.0
GJA8,0.0
DEPDC7,0.050718866
GJB6,0.0
GJA3,0.0022570756
ADGRB2,0.0059664575
HCRTR1,0.0
GHSR,0.0
SLITRK3,0.0
CPXM2,0.009367064
ZSCAN20,0.00072726863
CSMD2,0.0
HPCA,0.0
SV2C,0.0
LINC00544,0.0
XPNPEP2,0.5455219
PAEP,0.0
OBP2A,0.0
TBX22,0.0
FMOD,0.001466403
MYOG,0.00029591876
PLG,0.6444447
PRM2,0.0
OPN4,0.0
PTGFR,0.004520115
LRRC39,0.0022186523
RWDD3,0.007632425
OCM,0.0008413052
KIAA0087,0.0
WIPF3,0.0149040865
NXPH1,0.0
NPY,0.0
HOXA7,0.0874587
TWIST1,0.0021607436
SPINK4,0.0011366679
TAF1L,0.0
PHF24,0.0
DNAI1,0.0
NUDT10,0.0068007233
SFTPA1,0.0
NEUROG3,0.0
CIT,0.031428333
ACTRT1,0.0
CCDC70,0.0
ATP7B,0.016315594
CENPK,0.0060584
NEUROD4,0.0
MMP19,0.0
HOXC13,0.0
HOXC11,0.0012158157
HOXC12,0.0
EEF1AKMT3,0.064014874
SARDH,0.07113598
DBH,0.0
STIL,0.0036940249
HJURP,0.0
SERPINA7,0.0012876911
H2BW1,0.0
NRK,0.060693692
ESX1,0.0
MAGEA9,0.0
ATXN3L,0.0
ACVR1C,0.012062058
C4BPA,0.0
C4BPB,0.0
RAB38,0.013787915
GPR83,0.0
DAW1,0.0
INHA,0.0012452268
MOGAT1,0.0006398934
FAM124B,0.0043151677
MC3R,0.0
GCNT7,0.0
CTCFL,0.0014409992
PI3,0.0
FAM209A,0.0
SLPI,0.016108008
WFDC3,0.0075439443
KCNS1,0.0
SLC12A5,0.0039218906
ARHGAP40,0.00062935636
SEMG2,0.0
MATN4,0.0015050779
PLCG1,0.03308521
GDAP1L1,0.0
GTSF1L,0.0
ZNF831,0.0019920673
EDN3,0.0
PEDS1-UBE2V1,0.0
CDH26,0.0019193977
ANKRD60,0.0
RBPJL,0.0
SEMG1,0.0
CIMIP1,0.0
TP53TG5,0.0
PCK1,1.0489193
NEURL2,0.037795264
MAGEA10,0.0
CHST8,0.0
IL9R,0.0
XG,0.0
IL17C,0.0
POF1B,0.0021111916
IRGC,0.0
ZNF45,0.014225997
LYPD3,0.0011013268
PSG8,0.0
CEACAM8,0.0
NDP,0.0
CRISP2,0.0
GRM4,0.0
PACSIN1,0.0067691896
BTN1A1,0.0
SLC17A3,0.36889613
SLC17A1,0.16500024
PEX6,0.08542874
ENSG00000124593,0.007835294
UNC5CL,0.04961715
AARS2,0.010067738
H1-1,0.003705268
H2BC11,0.0010136352
OR2B6,0.0
TCP11,0.00040281445
APOBEC2,0.0012284406
DNAH8,0.0
KLHL31,0.0013555058
CPNE5,0.008022048
RPP40,0.012327164
CRISP1,0.0
OPN5,0.0
GCM2,0.0
ENSG00000124835,0.0
CXCL6,0.0029329073
TRIM51,0.0
MYRF-AS1,0.0
MYRF,0.015630452
SCGB2A1,0.0
WNT1,0.0
PIWIL1,0.0015317944
SLC10A2,0.05686596
ABCC4,0.1383092
SOX21,0.0
HROB,0.0
KIF25,0.0
AMELX,0.0
GRK4,0.009926818
SOX9,0.02972466
TEKT3,0.0
MYH2,0.0
SLC25A35,0.017150385
MIR9-1HG,0.0
BARHL1,0.0
KIR2DL1,0.0
SRMS,0.0
LINC00029,0.0
NPBWR2,0.0
FNDC11,0.0
BHLHE23,0.0
PLGLB2,0.0
IL37,0.0
SLC25A23,0.12281496
GRIA3,0.0110034
ENSG00000125695,0.0
CD70,0.0009236746
TRIP10,0.07959303
TGM3,0.0
GNRH2,0.0
DEFB126,0.0
FOXA2,0.0
PAX1,0.0
CST8,0.0
NKX2-4,0.0
NKX2-2,0.0
CSTL1,0.0
CST11,0.0
PCSK2,0.0
GFRA4,0.0
BFSP1,0.0026632494
LAMP5,0.0047721183
LRRN4,0.00038228088
OTOR,0.0
BANF2,0.0008890206
LINC02871,0.0
SIRPD,0.0
DEFB129,0.0
CHURC1-FNTB,0.0
GDF5,0.0
MMP24,0.050302252
C20orf173,0.0
FAM83C,0.001975655
GRPR,0.0
XRCC3,0.0017775598
PROZ,0.04823806
SLURP1,0.0
IGFLR1,0.005963984
GPR42,0.0
KIRREL2,0.00069809286
FFAR1,0.0
KRT36,0.0
TSKS,0.0
FLRT1,0.0062447633
CSN1S1,0.0
STATH,0.0
HTN1,0.0
PRKCG,0.0
DACH2,0.0
SSX1,0.0
SIX1,0.00075582886
PLEKHG3,0.0683268
PZP,0.00044566096
PRDM7,0.0
OMG,0.0
CTAG2,0.0
AVPR2,0.0014293054
TMEM35A,0.0007550428
NXF5,0.0
ZC4H2,0.010028846
EDN2,0.0012071228
ATP13A4,0.0
PLAAT1,0.001444222
IL22,0.0
TSPAN8,0.052425563
BEST3,0.0
TAS2R3,0.0
TAS2R4,0.0043672994
TAS2R5,0.0
CRYGN,0.0
LRRC61,0.036991302
TRPV5,0.0009818575
AUNIP,0.0
OR7A10,0.0
OR7C2,0.0
OR7C1,0.0
SYNGR3,0.0
PKMYT1,0.0
WFIKKN1,0.009230271
CHTF18,0.0138777
GNG13,0.0
OR1E2,0.0
VIL1,0.11597619
TNFRSF19,0.03931301
GNGT1,0.0012055535
SPINK2,0.0018520941
ADM2,0.084658295
ASPHD2,0.00089012616
GAL3ST1,0.03213568
RFPL1,0.0
RFPL2,0.0
GNAZ,0.005068515
MGAT3,0.020218607
ADORA2A,0.0
RFPL3,0.0
MCHR1,0.0
BAIAP2L2,0.05876344
GALR3,0.0
APOL5,0.0
IGLL1,0.0
LIF,0.003081933
C22orf23,0.0024237311
APOBEC3F,0.008021753
RIBC2,0.0
KRT17,0.001017914
RNF112,0.0028042365
CPA4,0.0
TAS2R16,0.0
CDHR3,0.017179405
VGF,0.003326503
FOXP2,0.008448968
STRIP2,0.0069101094
LRRC4,0.0096394485
CCDC136,0.0029020873
SMO,0.036782525
FEZF1,0.0
OPN1SW,0.0
HOXD1,0.018221457
HOXD3,0.013455683
PDE11A,0.0
GAD1,0.018024651
HOXD9,0.040456656
HOXD10,0.035880957
HOXD11,0.013065502
HOXD13,0.0
CGNL1,0.3229485
ELL3,0.0
ALDH1A2,0.029248608
CHAC1,0.018881243
CALML4,0.02473
THAP10,0.014104426
ACKR4,0.0059224153
MYOD1,0.0
KCNC1,0.0017247153
TPH1,0.003650468
CSRP3,0.0
E2F8,0.0
SOX15,0.0071582026
PIMREG,0.0
USP6,0.010503332
SHBG,0.025247062
AIPL1,0.0
KLK14,0.0
KLK10,0.0
KLK8,0.0
AJUBA,0.030462557
CDO1,0.0042843195
QRICH2,0.008022679
FOXJ1,0.002485598
AANAT,0.0
ART1,0.0
CHRNA10,0.0018851841
SGO1,0.0043189665
TTTY1B,0.0
RPS4Y1,0.0
TTTY1,0.0
VCY1B,0.0
VCY,0.0
CDY2B,0.0
CDH15,0.0016918249
INS-IGF2,0.0
LBP,0.0
SYT5,0.0
GALNT8,0.00079462264
NXNL2,0.009427022
NALF2,0.0023469497
GDPD2,0.0
TSPAN16,0.0
ANGPTL8,0.0028167618
ZSCAN10,0.0
DPP6,0.0029310281
ACE2,0.19495991
GDF1,0.0
NCAN,0.0
KIF1A,0.0
RSPH3,0.07393994
MAS1,0.0
ACSBG2,0.0029913995
FUT5,0.0
BMP15,0.0
STK33,0.037735198
EPO,0.0
CACNG6,0.0
UNC13A,0.0006843488
KLHDC7B,0.0033548234
IQCN,0.00849426
OR11H1,0.0
SULT4A1,0.0
SAG,0.0
TNNT3,0.0
CALY,0.0012409594
HBZ,0.0
MNX1,0.0
RBBP8NL,0.0
PRDM12,0.0
NPAS1,0.0030982017
SESN2,0.07420542
SMPDL3B,0.025974024
CCDC62,0.0
DUSP9,0.11296673
SLC7A10,0.0025921871
PKDREJ,0.0010426482
HSD17B3,0.00075075176
NUTM2F,0.0
FBP2,0.0
POLN,0.0066774306
TTTY9B,0.0
ULBP3,0.0
EPS8L1,0.011298867
TTLL9,0.0014292692
BPIFA2,0.0
BPIFA3,0.0
GGT7,0.025942864
DEFB118,0.0
EDA2R,0.0016791164
C1QL1,0.0041882303
GFAP,0.0012314875
PYY,0.0
TEX101,0.0
CCL25,0.0
ENSG00000131152,0.0
SLC34A1,0.5035349
IDO1,0.0074536684
GJA9,0.0
CDX4,0.0
ADGRE3,0.0
C3orf20,0.0
NAPSA,0.35146567
LRRC4B,0.0029855322
GFPT2,0.003053717
PSMC3IP,0.006969257
AOC2,0.0016438519
G6PC1,0.41586012
TTTY6,0.0
TTTY6B,0.0
KREMEN2,0.0
BARX1,0.0017338996
CA6,0.0
RHOXF2,0.0
CKMT2,0.01121204
KRT34,0.0
KRT33B,0.0
TNS4,0.00019608521
PPP1R1B,0.008369772
FSHB,0.0
ZNF304,0.016331073
ZNF132,0.004532947
USP29,0.0
NR0B2,0.015763912
LIN28A,0.0
FAAP24,0.0045158514
LRRC9,0.0
ABHD12B,0.0062933005
GCH1,0.089177705
PODNL1,0.0
ZNF20,0.0024752642
BRME1,0.001840876
RTBDN,0.0
MATN3,0.0071902615
CCT6B,0.02086667
SLC6A11,0.0
FCRLA,0.0
SLX1A,0.0022074587
CNGA4,0.0
HHLA1,0.0
IQCA1,0.0058652414
SCLY,0.013100473
POPDC3,0.0
LANCL2,0.043502953
DDC,0.9725239
FTHL17,0.0
ENAM,0.020984948
SLC52A1,0.0
RGS22,0.0
ANKEF1,0.0061079687
SCP2D1,0.0
SNAP25,0.010283122
SSTR4,0.0
RHBG,0.014407184
ATP1A4,0.0
BCAN,0.0
CRP,0.0
HAPLN2,0.032951765
FCRL2,0.0
ACY3,0.31033424
ALDH3B2,0.0
MMACHC,0.0079411045
VSTM2L,0.0019783424
BHMT2,0.5299114
KANK4,0.0027787045
SYT4,0.0
SLC14A2,0.0
NMUR2,0.0
PDE6A,0.0
ATP8A2,0.0031304874
MTUS2,0.0
TPTE2,0.0
GPR12,0.0
MYH8,0.0
CHI3L1,0.0032224136
MYBPH,0.0022509687
CHIT1,0.0
TMCC2,0.0036816194
DCLK1,0.007663092
CCNA1,0.0
RXFP2,0.0
TRPC4,0.0011593209
STOML3,0.0
KL,0.73989946
RFC3,0.03253869
IRS4,0.0
RNF128,0.12304091
LGALS12,0.0010011455
PLAAT2,0.01900954
MYO18B,0.0
C1QTNF6,0.010238513
GGT2P,0.0
FAM83F,0.035751153
SEC14L4,0.0
KRBA1,0.018303074
LRRIQ1,0.027146498
SFTPD,0.0035426726
DYDC2,0.0
SPINK5,0.0017462797
CA1,0.0
TEX15,0.0
GSC,0.0
UNC79,0.0033209482
CATSPERB,0.002049588
VRTN,0.0
ADAM20,0.0
PEBP4,0.009863716
ADAMDEC1,0.0
IRAK2,0.01252913
CNTN6,0.0008827953
CHL1,0.17085859
TRPM1,0.0010167453
GNAT2,0.0
REG4,0.0
TSHB,0.0
SYT6,0.01961864
CHIA,0.0
ADAM30,0.0
CD101,0.00052662316
GRHL1,0.008042617
ANO3,0.015438294
FST,0.0
CFHR4,0.0
CRB1,0.003022546
CFHR5,0.0
ERN2,0.0
RAX,0.0
GRP,0.0
IL2RA,0.0
ANKRD16,0.026328465
HRH4,0.0
SLCO1B1,0.0
SPX,0.21078923
PRH2,0.0
LRP4,0.0063208407
MYBPC3,0.0
USP26,0.0
SOX3,0.0
PIWIL4,0.006732595
MTNR1B,0.0
SPOCD1,0.0
HOOK1,0.18122336
CYP2J2,0.0029896402
DSG3,0.0
DSG1,0.0
DSC3,0.0
DSC1,0.0
FHOD3,0.04071794
DAGLA,0.007854835
CBLIF,0.0
TCN1,0.0
CLDN10,0.46951142
ERCC5,0.0063323523
ADAMTS8,0.009612637
ACRV1,0.0
KLB,0.0012732513
PSAT1,0.6211688
CCNJL,0.0027447839
MSI1,0.0011903656
HNF1A,0.085998856
HRK,0.0
DTX1,0.007982669
OCM2,0.0
UGT2A3,0.41611513
CSN2,0.0
UGT2B28,0.0
GARIN1B,0.0
KCP,0.019697223
HTR1B,0.0
KHDC1,0.0006065792
MRAP2,0.012646963
EPHA7,0.06495418
GJA10,0.0
ELF5,0.0012433646
PRPH,0.0018442178
AMHR2,0.0
LACRT,0.0
GLS2,0.0036539019
FAM186B,0.002154586
RDH5,0.011011349
AGAP2,0.0014323441
KRT85,0.0033167247
TROAP,0.0029507114
B4GALNT1,0.0041955854
FAIM2,0.0
MIP,0.0
KCNH3,0.0026363689
MAP7,0.23333591
TAAR5,0.0
NMBR,0.0
SEMA4F,0.0035603594
EGR4,0.0
EMX1,0.09370271
BCO1,0.008601244
CHST5,0.0
KIAA0513,0.011195969
FBXL8,0.023330202
SLC9A5,0.0
ZNF670-ZNF695,0.0
PCNX2,0.019911509
KCNK1,0.03519982
CAPN9,0.0
RGS8,0.0
KIAA1614,0.016483279
GPR55,0.0
CHRND,0.0
PAX3,0.0
SLC19A3,0.0030221515
WNT10A,0.0036659767
TSGA10,0.03621749
MFSD9,0.0075719394
EDAR,0.0011921041
GPR45,0.0
ARHGEF4,0.003957533
USP44,0.012938352
SLC41A2,0.030264668
VILL,0.011508283
PCDH8,0.0
CNMD,0.0
SCEL,0.0
C7orf25,0.0026754749
SPDYE1,0.0
IGF2BP3,0.0
IL6,0.0015707967
DGKB,0.009553282
NACAD,0.0047755446
PKD1L1-AS1,0.0
MMD2,0.0
RNASE2CP,0.0
NKX2-8,0.0
NKX2-1,0.0
ZFHX2,0.0050014323
ABHD17C,0.0321945
MYCBPAP,0.0016685064
CHAD,0.0
GH2,0.0
CSH1,0.0
BRIP1,0.0048934156
RTP4,0.013950681
SCN2A,0.020865856
TBR1,0.0
ERMN,0.0025833824
GALNT5,0.0
IL36G,0.0
IL36A,0.0
IL36RN,0.0
IL36B,0.0
IL1F10,0.0
CFC1,0.0
GAD2,0.0
OR1J1,0.0
OR13C9,0.0
ZFP37,0.007323135
KIF12,0.22658874
GARNL3,0.007166484
WDR38,0.0
GABBR2,0.0
HEMGN,0.0
NR5A1,0.0
OR1L4,0.0
CTSV,0.07217177
LMX1B,0.0
DSCC1,0.0072387094
IFNA21,0.0
DMRT1,0.0
DNAJB5,0.010243509
SPAG8,0.009539094
TMEM8B,0.056103446
ARHGEF39,0.002320594
IGFBPL1,0.0
SLC22A7,0.08367586
CAPN11,0.0
TINAG,0.2673854
HCRTR2,0.0
KIAA0319,0.0
GCM1,0.0009817022
FOXF2,0.0
CLPS,0.0
C6orf52,0.01031877
FGFBP1,0.0015703194
FHDC1,0.0037112026
MGARP,0.008667649
TTC29,0.0012752443
RAB30,0.020838672
NARS2,0.059581935
TTPA,0.008828491
SLCO5A1,0.0
NXPE4,0.0
TMPRSS4,0.02497983
MMP7,0.03432839
MMP20,0.000495213
MMP27,0.0
CFAP300,0.0057281572
TRIM29,0.0
BTG4,0.0
POU2F3,0.0
ARHGAP20,0.002414936
MMP13,0.0
TMPRSS13,0.0
CASP5,0.0
UNC13C,0.0
KIF23,0.012171448
ITGA11,0.008375816
KNL1,0.05000268
PAQR5,0.20745225
ITPKA,0.0
TMEM62,0.02063879
PAK6,0.012261493
DUOX1,0.0048566614
SLC28A2,0.021844152
STRA6,0.10514383
CYP19A1,0.0
BCL2L10,0.015401228
SPTBN5,0.0043747257
GCOM1,0.0
BRDT,0.0
SLC44A5,0.013626118
CLCA2,0.0
DNASE2B,0.0
CGREF1,0.014793395
LHCGR,0.00064023526
SULT6B1,0.0
SLC5A6,0.022283943
ABCG5,0.0
SLC3A1,0.88448995
SIX3,0.0009614291
CENPO,0.004628486
TRIM54,0.002613474
CYP2C9,0.005709852
CYP2C8,0.010530874
LOXL4,0.004096402
LBX1,0.0
BTBD16,0.00051859085
CUZD1,0.0017887512
CEP55,0.0
GPR87,0.0
PLA2G12B,0.034706727
ZNF365,0.0029188565
ADAMTS14,0.0
DNA2,0.011638885
MYPN,0.0
AOX1,0.097299255
MSTN,0.006126973
CDK15,0.0025526718
MDH1B,0.012680192
CHRNA1,0.0
GUCA1C,0.0
CCDC54,0.0
CILP,0.0012148964
PARP16,0.015883872
HCN4,0.0
PCDH10,0.002721441
ZGRF1,0.009356331
PRKG2,0.0029754867
FGF5,0.004727592
IL21,0.0
BMPR1B,0.006678159
TRPC3,0.0062035806
CXCL9,0.008329368
CDKL2,0.012897749
EGF,0.19885369
C4orf17,0.0
SLC39A8,0.028119328
MTTP,0.11093608
FBN2,0.0
TTLL8,0.0
SHISAL1,0.0
B4GALNT3,0.005859683
PDE6H,0.0
ERP27,0.04854596
ALG10,0.008551418
PIK3C2G,0.016216647
PLCZ1,0.0
SLCO1C1,0.0
TMEM117,0.0044137565
PIANP,0.0
SLC38A4,0.0030146197
COL2A1,0.0
PPFIA2,0.0114830835
ANP32D,0.0
INHBE,0.0
TPH2,0.0
LGR5,0.0
PTPRQ,0.0030577232
KERA,0.0
AMDHD1,0.08066808
SYCP3,0.0016410276
ASCL1,0.0
TMEM132B,0.0
FAM222A,0.0111320345
FOXN4,0.0004709591
PDX1,0.0
CCDC65,0.007843893
SLC39A5,0.28257582
RDH16,0.0023852396
DHH,0.0
GPR84,0.0
NPFF,0.0
CELA1,0.0
BRCA2,0.0068911132
KRT71,0.0
MORN3,0.00572854
SLAIN1,0.017843818
SRRM4,0.0019730849
METTL21C,0.0
RNF113B,0.0
ZIC5,0.0
TTC6,0.0
SSTR1,0.02534831
REM2,0.0012551037
CBLN3,0.0029389232
TSSK4,0.0
FITM1,0.004250429
MDGA2,0.0
SYT16,0.0
ADAM21,0.0
RDH12,0.022804705
ESR2,0.0
KCNH5,0.0
STON2,0.10521879
FAM181A,0.0
SERPINA10,0.0005243335
CLBA1,0.025332235
SLC25A47,0.0039718268
DUOXA1,0.004527758
DUOXA2,0.0009301354
DUOX2,0.005801929
SLC27A2,0.50925195
HDC,0.0
GCNT3,0.0025476976
DISP2,0.0
PIF1,0.0
CYP11A1,0.0008396821
CYP1A1,0.0
ADAMTS17,0.007205683
GOLGA6D,0.0
PCSK6,0.013801589
CCDC33,0.0
CELF6,0.0
CYP1A2,0.0
LMAN1L,0.0
RHCG,0.038345817
RLBP1,0.0
FANCI,0.0066284207
WDR93,0.0039477427
TICRR,0.0
ST8SIA2,0.0
SH3GL3,0.0
SEPTIN12,0.0
SLC5A2,0.45535913
ARMC5,0.018745149
MYLK3,0.0011830312
ABCC12,0.0
CHST4,0.0
CLEC18B,0.026502194
ADAMTS18,0.00033469324
ADAD2,0.009342183
OSGIN1,0.06488909
RPL3L,0.0
GALNS,0.02671647
CTRL,0.0
DPEP3,0.0
OR4D1,0.0013928773
KIF2B,0.0
SPATA22,0.0
LRRC46,0.004479953
RHBDL3,0.0032068165
SPACA3,0.0
CHCT1,0.0
TAF4B,0.026824148
ASXL3,0.0038134754
ADCYAP1,0.004068717
MEP1B,0.0
SLC25A52,0.0
GAREM1,0.111880645
GREB1L,0.0
SLC13A5,0.0
CCDC40,0.0046811607
CARD14,0.0009157395
TTYH2,0.004453345
CBX8,0.006663734
ZNF750,0.0005546383
MAPK4,0.016283358
FBXO15,0.015010942
CBLN2,0.0008516833
GRB7,0.04246075
ARL5C,0.0
STAC2,0.002322454
CACNA1A,0.008714312
ZIM3,0.0
CIB3,0.0
ENSG00000141979,0.0
DMRTC2,0.0
HUNK,0.010069126
DNMT3L,0.090298206
IL19,0.0
NTN5,0.001644514
CBLC,0.012519134
SLC6A3,0.0
FBN3,0.0006846168
TM4SF5,0.25882757
SLC47A1,0.39836034
GPR32,0.0
ACP4,0.0
KLK3,0.0005084131
GARIN5A,0.01790822
PTH2,0.0
ENSG00000142539,0.0
IGLON5,0.0
SLC2A5,0.08478012
CFAP74,0.0
CELA2A,0.0
PADI3,0.0
PADI1,0.0
ARHGEF19,0.00904545
MYOM3,0.080451414
CNKSR1,0.0061476845
IL22RA1,0.0058402694
C1orf94,0.0
DMRTA2,0.0
CELA3A,0.0
AZIN2,0.016793182
BEST4,0.0024357971
DMRTB1,0.0
SYPL2,0.01747324
BARHL2,0.0
SLC44A3,0.07039798
IGSF3,0.051570337
ZNF697,0.037730485
KCNA10,0.0
FNDC7,0.0
PROK1,0.0
GPA33,0.0
RXRG,0.0025930847
TBX19,0.010504091
XCL1,0.006637806
MAEL,0.013286913
ILDR2,0.052032717
ADCY10,0.0
NUF2,0.004053025
NR1I3,0.010884087
F13B,0.0
FCRL5,0.0018564552
CASQ1,0.002072475
FAM163A,0.0
LHX9,0.0
PRUNE1,0.0470934
RORC,0.10179147
ADAMTSL4,0.005174238
SEMA6C,0.043235645
HORMAD1,0.0
SYT14,0.008308321
KCNH1,0.0
DTL,0.0027214203
DYRK3,0.006718146
VASH2,0.006807493
HHIPL2,0.0
FLG2,0.0
CRNN,0.0
NUP210L,0.0
AQP10,0.0
PKLR,0.16422014
HCN3,0.0076145786
FLG,0.0
ACTA1,0.0
LEFTY2,0.0021270905
CNIH3,0.03752822
WNT9A,0.0
REN,0.024785584
PPFIA4,0.007574356
SYT2,0.002130819
OSR1,0.0012165209
ABCG8,0.0
REG3G,0.0
ABHD1,0.0056183683
TRIM43B,0.0
TRIM43,0.0
ANKRD53,0.0050437865
NAT8,0.9315037
DQX1,0.0
MALL,0.06747813
THNSL2,0.23639491
C1QL2,0.0
NT5DC4,0.0
CNGA3,0.0
LYG1,0.0140459
NXPH2,0.0
THSD7B,0.0025921178
GPR17,0.0
GALNT13,0.0
SCN1A,0.0
SLC4A10,0.0
ZNF385B,0.067220636
TMEFF2,0.0
CDCA7,0.0065202634
DLX1,0.0
PHOSPHO2,0.031529855
CCDC150,0.03587031
UNC80,0.0
PTH2R,0.027625943
CPO,0.0018085376
ABCA12,0.0
NYAP2,0.0
ESPNL,0.0
ANKMY1,0.010541168
CPNE9,0.0
FANCD2,0.0036344882
MARCHF4,0.0
GADL1,0.0
OSBPL10,0.09445467
ACKR2,0.0061390563
GASK1A,0.0047106436
SLC22A14,0.0
STAC,0.0039993054
CAND2,0.008960421
IL17RD,0.02919369
LRTM1,0.003520726
ENSG00000144785,0.0
ADGRG7,0.0
MYH15,0.0016339085
TAGLN3,0.030076329
PLA1A,0.03287882
IGSF11,0.033813454
NR1I2,0.0005206517
BOC,0.022357602
TMEM108,0.0
MED12L,0.0031495139
SPATA16,0.0
FAM86B2,0.0
AMT,0.0012212882
NICN1,0.0
UCN2,0.0
ENSG00000145063,0.002066003
ENSG00000145075,0.0
STXBP5L,0.0
ILDR1,0.01996235
TM4SF19,0.0
MUC4,0.0
ECE2,0.0
VWA5B2,0.0
SLC26A1,0.056361165
EPHA5,0.002019414
CORIN,0.00035815002
SLC10A4,0.0013492841
SLC10A6,0.0020725457
