,PRE019
ANGEL2,0.07444291
RPS6KC1,0.042736996
SMYD2,0.0542856
PTPN14,0.12307288
CENPF,0.0030349877
KCTD3,0.1533443
GPATCH2,0.111688286
RRP15,0.10984228
TGFB2,0.009313885
LYPLAL1,0.37029943
EPRS1,0.169305
BPNT1,0.059228845
IARS2,0.18415034
RAB3GAP2,0.13929974
MARK1,0.02384039
C1orf115,0.16478461
MTARC2,0.19189924
MTARC1,0.039740846
HLX,0.007107406
DUSP10,0.0064530545
TAF1A,0.010397769
MIA3,0.1666896
ENSG00000272750,0.0056332704
AIDA,0.12619154
BROX,0.21596931
DISP1,0.020845816
TLR5,0.039712675
SUSD4,0.09925535
CAPN8,0.0
CAPN2,0.5305418
TP53BP2,0.0666306
FBXO28,0.08587532
DEGS1,0.16160293
NVL,0.05308241
CNIH4,0.3687554
WDR26,0.17164947
DNAH14,0.045529515
LBR,0.14298047
ENAH,0.093726836
SRP9,0.9323551
EPHX1,0.22807156
ENSG00000242861,0.026448684
TMEM63A,0.05473544
PYCR2,0.11321274
SDE2,0.06199739
H3-3A,1.3241414
ACBD3,0.14520966
PARP1,0.16858698
STUM,0.02223864
ITPKB,0.12640487
PSEN2,0.047037125
COQ8A,0.07511877
CDC42BPA,0.19899748
ZNF678,0.03204717
SNAP47,0.08299906
JMJD4,0.037664652
ARF1,0.7577177
C1orf35,0.12483045
MRPL55,0.35205102
GUK1,1.2220492
GJC2,0.0080669755
IBA57,0.034296267
OBSCN,0.08133978
TRIM11,0.033133563
H2AC25,0.020453949
RNF187,0.3078239
RHOU,0.076081224
RAB4A,0.21586952
CCSAP,0.010927114
NUP133,0.059546508
ABCB10,0.035261337
TAF5L,0.034012165
URB2,0.018773207
LINC01736,0.001393439
GALNT2,0.06442265
COG2,0.088553496
AGT,0.025568023
C1orf198,0.047021154
TTC13,0.015739819
ARV1,0.1561714
FAM89A,0.026297975
C1orf131,0.08393753
GNPAT,0.11328276
EXOC8,0.043148756
SPRTN,0.0465139
EGLN1,0.19285633
ENSG00000233461,0.04769309
TSNAX,0.20886791
DISC1,0.0070566717
SIPA1L2,0.0685552
NTPCR,0.19294974
MAP3K21,0.068749204
COA6,0.22430824
TARBP1,0.06660809
LINC01354,0.0020890697
IRF2BP2,0.47944808
TOMM20,0.80149573
RBM34,0.020686438
ARID4B,0.22707655
GGPS1,0.1430319
ENSG00000285053,0.0
TBCE,0.0
B3GALNT2,0.03740263
LYST,0.101348504
NID1,0.05521996
GPR137B,0.11467375
ERO1B,0.058854032
EDARADD,0.0068784794
LGALS8,0.100214556
ENSG00000273058,0.0031932052
HEATR1,0.056161616
MTR,0.22031458
RYR2,0.0019087178
CHRM3,0.05587998
FH,0.17915222
OPN3,0.0405227
CHML,0.065880954
CEP170,0.056858595
SDCCAG8,0.14830448
AKT3,0.14848238
ZBTB18,0.06832251
ADSS2,0.16903499
DESI2,0.100461625
COX20,0.65529114
HNRNPU,0.81381714
EFCAB2,0.11656455
KIF26B,0.017099252
SMYD3,0.053731814
TFB2M,0.06756011
CNST,0.09676026
SCCPDH,0.22087209
AHCTF1,0.11341052
ZNF670,0.013547746
ZNF669,0.019567072
ZNF124,0.032834347
ENSG00000259865,0.06777959
ZNF496,0.027436899
NLRP3,0.0072732517
OR2M3,0.0
SH3BP5L,0.030529477
ZNF672,0.09253596
ZNF692,0.038750853
PGBD2,0.026671087
FAM110C,0.06811926
SH3YL1,0.36761028
ACP1,0.39863735
TMEM18,0.18660948
PXDN,0.027165592
ENSG00000232057,0.002511882
EIPR1,0.065387435
TRAPPC12,0.10163164
ADI1,0.89164954
RNASEH1,0.04190019
RNASEH1-DT,0.0397955
RPS7,2.3517482
COLEC11,0.03575424
CMPK2,0.012046441
RSAD2,0.016532077
ENSG00000271947,0.0
RNF144A,0.055717684
LINC01871,0.011048173
ID2,0.35935912
KIDINS220,0.25319248
MBOAT2,0.13279606
ASAP2,0.25040346
ITGB1BP1,0.30277675
CPSF3,0.058487687
IAH1,0.2790982
ADAM17,0.13214198
YWHAQ,0.5400976
TAF1B,0.066616826
ENSG00000269973,0.014031736
ENSG00000260077,0.03149255
KLF11,0.10725961
HPCAL1,0.23917308
ODC1,0.30165797
NOL10,0.058362205
RN7SL832P,0.0056368317
ATP6V1C2,0.11157622
PDIA6,0.54347855
SLC66A3,0.14695366
ROCK2,0.22645675
E2F6,0.043436866
GREB1,0.021219986
LPIN1,0.13732383
TRIB2,0.11895786
NBAS,0.07567226
DDX1,0.26597214
MYCN,0.0038245067
CYRIA,0.00609422
SMC6,0.069478996
GEN1,0.01815855
KCNS3,0.023077507
RDH14,0.16214617
TTC32,0.19765882
WDR35,0.04599246
LAPTM4A,1.0923892
SDC1,0.1940618
PUM2,0.20467925
RHOB,1.0632426
GDF7,0.027469529
LDAH,0.049862158
ATAD2B,0.055140223
UBXN2A,0.10727618
WDCP,0.017211467
FKBP1B,0.051717464
SF3B6,0.832365
FAM228B,0.070466526
TP53I3,0.17255656
ITSN2,0.16863294
NCOA1,0.16283289
PTRHD1,0.21344085
ADCY3,0.03006933
DNAJC27,0.06510764
DNAJC27-AS1,0.07597599
POMC,0.03890252
DNMT3A,0.0617204
DTNB,0.026279682
ASXL2,0.10146924
KIF3C,0.0054508955
RAB10,0.33508116
HADHA,0.39313793
HADHB,0.5908062
SELENOI,0.08658735
SLC35F6,0.09962974
MAPRE3,0.09624172
TMEM214,0.066860765
AGBL5,0.048353978
OST4,1.4906574
EMILIN1,0.033821456
KHK,0.33559355
PREB,0.070861325
ATRAID,0.6294754
MPV17,0.13983095
GTF3C2,0.076379664
GTF3C2-AS2,0.0052543813
EIF2B4,0.066591315
SNX17,0.25916636
ZNF513,0.025320975
PPM1G,0.21465626
NRBP1,0.16338265
KRTCAP3,0.052348055
IFT172,0.03976539
FNDC4,0.01112263
ZNF512,0.049170557
GPN1,0.05574464
SUPT7L,0.07993301
SLC4A1AP,0.0778586
MRPL33,1.165498
BABAM2,0.1521807
FOSL2,0.4167643
PPP1CB,0.84964865
TRMT61B,0.060036052
WDR43,0.086770914
CLIP4,0.0478019
YPEL5,0.3468897
LBH,0.255809
LCLAT1,0.07019699
CAPN13,0.009170762
EHD3,0.08581041
MEMO1,0.024456663
DPY30,0.47347188
SPAST,0.04012661
SLC30A6,0.064240776
YIPF4,0.2575501
ENSG00000272754,0.0025172024
BIRC6,0.22635531
TTC27,0.03133977
LTBP1,0.12827322
RASGRP3,0.054010272
FAM98A,0.065415315
CRIM1-DT,0.050751142
CRIM1,0.44609752
FEZ2,0.18420385
STRN,0.09723015
HEATR5B,0.08141165
GPATCH11,0.044933066
EIF2AK2,0.18589067
CEBPZOS,0.2960024
CEBPZ,0.2552412
NDUFAF7,0.05012
PRKD3,0.12644316
QPCT,0.01958854
CDC42EP3,0.12264012
RMDN2,0.029073017
CYP1B1,0.04226889
ATL2,0.13731073
HNRNPLL,0.093162484
GALM,0.10651715
SRSF7,0.64114195
GEMIN6,0.07609043
DHX57,0.04336976
MORN2,0.35537675
SOS1,0.12894125
MAP4K3,0.16049218
MAP4K3-DT,0.16096637
TMEM178A,0.16704673
THUMPD2,0.088205166
SLC8A1,0.30489615
PKDCC,0.032122668
EML4,0.14633076
COX7A2L,0.817905
MTA3,0.079282075
HAAO,0.048139
ZFP36L2,0.68595153
THADA,0.05897446
PLEKHH2,0.118596084
DYNC2LI1,0.20116223
LRPPRC,0.24908851
PPM1B,0.15388957
PREPL,0.29303768
CAMKMT,0.04529605
SRBD1,0.0684911
PRKCE,0.06322716
EPAS1,0.58214843
ATP6V1E2,0.026090343
RHOQ,0.16364361
PIGF,0.16562465
CRIPT,0.21058416
SOCS5,0.058544934
MCFD2,0.29926074
TTC7A,0.050221927
CALM2,1.4266053
EPCAM,0.9158291
MSH2,0.053355716
KCNK12,0.0
MSH6,0.057315998
FBXO11,0.12769336
FOXN2,0.086002044
PPP1R21-DT,0.01338537
PPP1R21,0.08268138
STON1,0.040446386
CHAC2,0.01996614
ERLEC1,0.18142177
PSME4,0.099346355
ACYP2,0.14493711
SPTBN1,0.749767
RTN4,1.3239297
CLHC1,0.021435102
RPS27A,2.904803
MTIF2,0.08676128
CCDC88A,0.08331665
CFAP36,0.20174141
PPP4R3B,0.23263544
PPP4R3B-DT,0.035134085
PNPT1,0.098618224
EFEMP1,0.14499414
CCDC85A,0.002963955
VRK2,0.0518253
FANCL,0.05365696
BCL11A,0.009231556
PAPOLG,0.04293801
REL,0.07765634
PUS10,0.024809139
PEX13,0.09684878
SANBR,0.02247135
C2orf74,0.020320438
USP34,0.26851112
USP34-DT,0.014530832
XPO1,0.17786187
FAM161A,0.05481811
CCT4,0.38292477
COMMD1,0.26210707
B3GNT2,0.19788237
EHBP1,0.097898394
WDPCP,0.019275747
MDH1,0.6440185
UGP2,0.35352415
VPS54,0.075018495
PELI1,0.06565768
ENSG00000225889,0.021917736
LGALSL,0.10606443
AFTPH-DT,0.003950383
AFTPH,0.19485533
SERTAD2,0.06338011
SLC1A4,0.008888006
CEP68,0.07755022
RAB1A,0.45625553
ACTR2,0.43467456
SPRED2,0.0740067
MEIS1,0.021354364
ETAA1,0.052486263
C1D,0.41024366
DNAAF10,0.037010297
PNO1,0.07798289
PPP3R1,0.08500415
CNRIP1,0.026467174
PLEK,0.011733029
FBXO48,0.020998267
ARHGAP25,0.022007229
ANTXR1,0.03810468
GFPT1,0.12251033
NFU1,0.19125713
AAK1,0.3656642
ANXA4,0.48820123
GMCL1,0.13090864
SNRNP27,0.20205043
MXD1,0.039316293
PCBP1,0.7607223
C2orf42,0.03128851
TIA1,0.1886871
PCYOX1,0.39627895
SNRPG,0.88030106
FAM136A,0.14749196
TGFA,0.05168783
TEX261,0.120024994
NAGK,0.10617599
MCEE,0.15117571
MPHOSPH10,0.12746903
PAIP2B,0.058393154
ZNF638,0.33414206
DYSF,0.058157783
CYP26B1,0.02923178
EXOC6B,0.052894846
SPR,0.08283345
SFXN5,0.07756695
RAB11FIP5,0.10145688
SMYD5,0.029524956
PRADC1,0.11216024
CCT7,0.28076884
FBXO41,0.0036949937
ALMS1,0.04607359
TPRKB,0.22528295
DUSP11,0.13743998
STAMBP,0.10159478
ACTG2,0.0029268647
DGUOK,0.30688164
DGUOK-AS1,0.0059401025
TET3,0.020457717
BOLA3,0.4213837
MOB1A,0.4035686
MTHFD2,0.077021495
DCTN1,0.13918813
WDR54,0.09865355
RTKN,0.08953711
INO80B,0.017884675
MOGS,0.10176334
MRPL53,0.05282793
CCDC142,0.01141223
TTC31,0.032179315
LBX2,0.003053254
PCGF1,0.022785889
AUP1,0.21001376
HTRA2,0.09679704
LOXL3,0.0036271666
DOK1,0.01757963
HK2,0.0019138725
POLE4,0.35093495
MRPL19,0.26026973
GCFC2,0.08386626
ENSG00000270696,0.009912043
SUCLG1,0.89737177
TMSB10,2.0226038
KCMF1,0.16726486
TCF7L1,0.07776763
TGOLN2,0.56374586
RETSAT,0.06084175
ELMOD3,0.043085825
CAPG,0.47418728
MAT2A,0.36002615
GGCX,0.10838686
VAMP8,0.8533758
VAMP5,0.35071144
RNF181,0.45590946
TMEM150A,0.08474972
USP39,0.070858926
C2orf68,0.064146474
GNLY,0.019364402
ATOH8,0.051390458
ST3GAL5,0.029066086
POLR1A,0.022216309
PTCD3,0.13689795
IMMT,0.23001789
MRPL35,0.18933077
REEP1,0.018053344
KDM3A,0.077582166
CHMP3,0.32358414
RNF103,0.09381915
RMND5A,0.12978007
CD8A,0.011420263
CD8B,0.012584755
LINC01943,0.004850397
CYTOR,0.15121189
KRCC1,0.10622792
FABP1,0.39072958
EIF2AK3,0.056860086
EIF2AK3-DT,0.009213098
RPIA,0.0573888
IGKC,0.06043653
MAL,1.091673
MRPS5,0.25318366
ZNF514,0.06719148
ZNF2,0.015276616
PROM2,0.28258932
FAHD2A,0.04100872
LINC00342,0.025012221
ANKRD36C,0.09901466
ADRA2B,0.028288107
DUSP2,0.093400426
STARD7,0.33990246
TMEM127,0.1561746
CIAO1,0.10618661
SNRNP200,0.20703457
ITPRIPL1,0.00067863613
NCAPH,0.0022021383
ARID5A,0.058855474
KANSL3,0.09593895
LMAN2L,0.042560153
CNNM4,0.028365768
CNNM3,0.020348474
ANKRD39,0.05976399
SEMA4C,0.05136359
FAM178B,0.0
FAHD2B,0.08091477
ANKRD36,0.059157617
APPAT,0.035472587
ANKRD36B,0.029337348
COX5B,1.9648125
ACTR1B,0.107198544
TMEM131,0.12660533
INPP4A,0.051748145
COA5,0.33094236
UNC50,0.34980026
MGAT4A,0.24633688
LINC02611,0.0012383286
CRACDL,0.05261102
LIPT1,0.053607117
MITD1,0.09485304
MRPL30,0.092812166
TXNDC9,0.15674412
EIF5B,0.3249214
REV1,0.18430659
AFF3,0.023785358
LONRF2,0.058639824
CHST10,0.014250364
PDCL3,0.14438777
RPL31,0.70870227
TBC1D8,0.05205477
CNOT11,0.098388135
RNF149,0.1176238
MAP4K4,0.11469477
LINC01127,0.0031456854
IL1R2,0.028931638
IL1R1,0.12233676
IL1RL1,0.030159583
IL18R1,0.018993927
IL18RAP,0.0037430432
TMEM182,0.009830745
MRPS9,0.13993946
TGFBRAP1,0.044050336
C2orf49-DT,0.04736695
C2orf49,0.13891242
FHL2,0.05766043
NCK2,0.10768243
ECRG4,0.062696524
UXS1,0.25399834
ST6GAL2,0.0045784824
SULT1C4,0.054691717
GCC2,0.43002245
LIMS1,0.26721725
RANBP2,0.39309552
CCDC138,0.013304911
SH3RF3,0.023624914
SEPTIN10,0.16619125
SOWAHC,0.07924994
RGPD5,0.01656824
NPHP1,0.06020829
MTLN,0.51455647
MIR4435-2HG,0.08906048
BCL2L11,0.0831818
ENSG00000271590,0.0005982743
ENSG00000270190,0.0007967067
ANAPC1,0.0412058
MERTK,0.11722577
TMEM87B,0.060443774
FBLN7,0.006211066
ZC3H8,0.08865386
ZC3H6,0.11287988
TTL,0.04631304
POLR1B,0.020032596
CHCHD5,0.43946612
SLC20A1,0.14398123
IL1B,0.009642329
IL1RN,0.0020716442
PSD4,0.04318885
PAX8,0.2571197
ZNG1B,0.06333101
PGM5P4-AS1,0.00021808369
RABL2A,0.03303696
SLC35F5,0.17438097
ACTR3,0.37928018
DDX18,0.35711214
ENSG00000236255,0.004686316
CCDC93,0.054287247
INSIG2,0.13591877
MARCO,0.0033732934
STEAP3,0.01602394
C2orf76,0.13994151
DBI,1.1872305
TMEM37,0.32054824
TMEM177,0.05854905
PTPN4,0.09964899
EPB41L5,0.13167854
TMEM185B,0.04299324
RALB,0.12770659
INHBB,0.006791777
TFCP2L1,0.47306246
CLASP1,0.11431845
NIFK-AS1,0.03769496
NIFK,0.13933274
TSN,0.19310963
GYPC,0.21655267
BIN1,0.17349344
ERCC3,0.070684016
MAP3K2,0.24283679
PROC,0.01812609
IWS1,0.11523742
ENSG00000272789,0.006662162
LIMS2,0.21005377
WDR33,0.23876995
SFT2D3,0.05357916
POLR2D,0.04009433
AMMECR1L,0.051503453
ENSG00000272667,0.059031174
SAP130,0.02273448
UGGT1,0.08025121
HS6ST1,0.11195934
CCDC74B,0.013570929
SMPD4,0.022316964
MZT2B,1.0347056
CCDC115,0.23238751
IMP4,0.15032868
PTPN18,0.15960073
FAM168B,0.20723954
PLEKHB2,0.37079522
MZT2A,0.42809165
CCDC74A,0.025054082
LYPD1,0.010288327
MGAT5,0.07116868
TMEM163,0.010647245
CCNT2,0.11556863
RAB3GAP1,0.1971736
ZRANB3,0.01688809
R3HDM1,0.066696666
UBXN4,0.4664408
MCM6,0.02192624
DARS1,0.24918467
CXCR4,0.15771829
HNMT,0.32422665
SPOPL,0.08273677
KYNU,0.020917537
ARHGAP15,0.019398171
GTDC1,0.026926385
ZEB2,0.08739674
ACVR2A,0.05013071
ORC4,0.14929603
MBD5,0.11142304
EPC2,0.064543165
MMADHC,0.22246729
RND3,0.16544276
RBM43,0.060294583
NMI,0.06161891
TNFAIP6,0.0
RIF1,0.17495738
ARL5A,0.10270574
STAM2,0.1566605
FMNL2,0.069141135
PRPF40A,0.2803831
ARL6IP6,0.08230828
NR4A2,0.13193393
GPD2,0.05956095
CYTIP,0.08889709
ACVR1,0.059547488
PKP4,0.30361795
DAPL1,0.017313702
TANC1,0.10784478
WDSUB1,0.063266
BAZ2B,0.21675147
BAZ2B-AS1,0.014273575
MARCHF7,0.21565683
CD302,0.05033181
LY75,0.02786907
PLA2R1,0.041359454
RBMS1,0.31200475
TANK,0.13493903
PSMD14,0.20048004
DPP4,0.10861443
FAP,0.0
IFIH1,0.04239432
GCA,0.17671911
FIGN,0.021415686
COBLL1,0.6494441
SLC38A11,0.09687039
SCN3A,0.01213737
CSRNP3,0.03521584
TTC21B,0.05966867
SCN9A,0.013404156
SCN7A,0.03115315
STK39,0.07492896
CERS6,0.06179999
NOSTRIN,0.16115
BBS5,0.024130914
FASTKD1,0.049901858
PPIG,0.45409036
KLHL23,0.082117274
SSB,0.42837447
METTL5,0.26757458
UBR3,0.13395172
GORASP2,0.123745635
TLK1,0.21296014
METTL8,0.038190458
DCAF17,0.038909562
CYBRD1,0.11484053
DYNC1I2,0.46438524
SLC25A12,0.10259588
HAT1,0.1906684
ITGA6,0.35230058
PDK1,0.028744139
RAPGEF4,0.08339832
MAP3K20,0.13960765
SP3,0.14540517
OLA1,0.18677036
CIR1,0.25804216
SCRN3,0.06733674
GPR155,0.10441741
WIPF1,0.08133729
CHN1,0.015300725
ATF2,0.121198
ATP5MC3,1.7117509
LNPK,0.09543437
MTX2,0.36363474
HNRNPA3,0.70879847
NFE2L2,0.6603088
ENSG00000222043,0.004373868
AGPS,0.08142912
IFT70B,0.021808803
IFT70A,0.032599278
RBM45,0.03398922
CHROMR,0.020818066
PRKRA,0.18318726
FKBP7,0.036794495
PLEKHA3,0.1709642
TTN-AS1,0.04403335
CCDC141,0.004267024
SESTD1,0.10659676
CWC22,0.15477026
UBE2E3,0.33183837
LINC01934,0.0062824744
ITGA4,0.024448963
ITPRID2,0.1983308
PDE1A,0.25074565
DNAJC10,0.2142707
FRZB,0.08973636
NCKAP1,0.33143046
NUP35,0.0618212
ENSG00000283839,0.0
LINC01473,0.028699527
ZC3H15,0.32574183
ITGAV,0.26342982
FAM171B,0.017275292
CALCRL,0.21823211
TFPI,0.13642474
GULP1,0.1113345
COL3A1,0.019631675
COL5A2,0.024914546
WDR75,0.06752976
SLC40A1,0.17003882
ASNSD1,0.17304705
ANKAR,0.053741466
OSGEPL1,0.040930755
ORMDL1,0.37075654
PMS1,0.0654615
C2orf88,0.049089525
HIBCH,0.36647367
INPP1,0.13086681
MFSD6,0.05254561
NEMP2,0.014528885
NAB1,0.09613317
GLS,0.5155273
STAT1,0.11527012
STAT4,0.007694106
MYO1B,0.20569423
NABP1,0.061147805
CAVIN2,0.42625317
SLC39A10,0.17194062
STK17B,0.08131823
ENSG00000272211,0.001242586
HECW2,0.0893695
HECW2-AS1,0.0005913889
GTF3C3,0.07383389
PGAP1,0.060533553
ANKRD44,0.0647127
SF3B1,0.61640143
COQ10B,0.22389728
HSPD1,0.7338526
HSPE1,1.4042448
MOB4,0.20804027
RFTN2,0.029107727
PLCL1,0.28295562
FTCDNL1,0.010340366
C2orf69,0.06425751
TYW5,0.03524572
MAIP1,0.104122944
SPATS2L,0.19350499
KCTD18,0.047517326
SGO2,0.01188541
BZW1,0.47305796
CLK1,0.38435447
PPIL3,0.084920175
NIF3L1,0.05369266
ORC2,0.045414746
HYCC2,0.11157307
NDUFB3,1.0063984
CFLAR,0.3799835
CASP10,0.03209431
CASP8,0.04599275
TRAK2,0.15619463
STRADB,0.099499226
TMEM237,0.0664529
ALS2,0.044814352
FZD7,0.04510956
SUMO1,0.82169425
NOP58,0.13128792
ENSG00000273456,0.011836808
BMPR2,0.2578492
FAM117B,0.040024336
ICA1L,0.02695853
WDR12,0.049128484
CARF,0.0515139
NBEAL1,0.24286075
CYP20A1,0.11584239
ABI2,0.19904427
RAPH1,0.08401752
CD28,0.0010237418
ICOS,0.003232746
PARD3B,0.04104737
NRP2,0.027347237
INO80D,0.114036456
NDUFS1,0.313192
EEF1B2,1.229818
ZDBF2,0.058039367
ADAM23,0.0037940259
FASTKD2,0.111870915
KLF7,0.14880969
CREB1,0.121967256
METTL21A,0.06995729
LINC01857,0.0027787087
CCNYL1,0.05656513
IDH1,0.11957088
PIKFYVE,0.07968569
MAP2,0.0313187
RPE,0.10331163
KANSL1L,0.13094582
LANCL1,0.16342586
CPS1,0.01452542
SPAG16,0.19749269
BARD1,0.02949879
ATIC,0.080676526
FN1,0.16832039
PECR,0.0919266
XRCC5,0.39557162
SMARCAL1,0.023784999
RPL37A,1.8658532
IGFBP2,0.27660778
IGFBP5,0.99213946
TNS1,0.37068376
TNS1-AS1,0.005473795
ARPC2,0.59127367
GPBAR1,0.007951587
AAMP,0.21305399
PNKD,0.7256496
TMBIM1,0.14303474
SLC11A1,0.049526
CTDSP1,0.24202089
USP37,0.050629746
CNOT9,0.0684333
BCS1L,0.061338175
RNF25,0.027574474
TTLL4,0.0063751494
CYP27A1,0.06888521
WNT6,0.0064084176
CNPPD1,0.18542369
RETREG2,0.2075757
ZFAND2B,0.1310478
ANKZF1,0.058516826
STK16,0.11732678
TUBA4A,0.21100174
DNAJB2,0.23067518
DNPEP,0.12518795
DES,0.05031931
SPEG,0.05080605
GMPPA,0.08099721
CHPF,0.13405955
OBSL1,0.22059262
STK11IP,0.027833544
EPHA4,0.062219057
FARSB,0.0529256
ACSL3,0.3494138
KCNE4,0.040345483
WDFY1,0.081840344
MRPL44,0.14766473
SERPINE2,0.053171333
CUL3,0.24160558
DOCK10,0.036385972
IRS1,0.06970065
RHBDD1,0.044768304
MFF,0.30261537
AGFG1,0.17156078
PID1,0.008572976
TRIP12,0.21137841
FBXO36,0.043998227
SLC16A14,0.0049989303
SP110,0.07344136
SP140,0.01084251
SP140L,0.0419558
SP100,0.19557154
CAB39,0.28682017
ITM2C,0.4332162
PSMD1,0.18131042
HTR2B,0.0
ARMC9,0.023867207
NCL,0.62665313
PTMA,2.4673183
PDE6D,0.06429158
COPS7B,0.054991663
DIS3L2,0.061274357
EIF4E2,0.19962429
EFHD1,0.5876974
GIGYF2,0.14677076
SNORC,0.011430067
INPP5D,0.027833603
ATG16L1,0.036372546
DGKD,0.03119372
USP40,0.09030475
TRPM8,0.0
ARL4C,0.04890735
SH3BP4,0.20805982
AGAP1,0.085641414
ACKR3,0.02636055
COPS8,0.18802632
COL6A3,0.004778201
MLPH,0.0075421804
RAB17,0.25513393
LRRFIP1,0.4862007
RAMP1,0.058844347
UBE2F,0.088047884
KLHL30,0.0023286645
ILKAP,0.1538301
HES6,0.018735057
PER2,0.087893456
TRAF3IP1,0.050185353
ASB1,0.055882983
HDAC4,0.036861993
NDUFA10,0.46428204
COPS9,0.98516136
GPC1,0.06583291
DUSP28,0.04999234
RNPEPL1,0.09746192
CAPN10,0.039609436
GPR35,0.00531215
AGXT,0.021781469
SNED1,0.08671442
MTERF4,0.1322764
PASK,0.014592998
PPP1R7,0.21577118
HDLBP,0.37090135
SEPTIN2,0.5922
FARP2,0.0473489
STK25,0.18590021
BOK,0.0630088
THAP4,0.21370693
ATG4B,0.13212678
DTYMK,0.099140674
ING5,0.1195154
D2HGDH,0.107011326
CNTN4,0.011967229
TRNT1,0.120610245
CRBN,0.23009747
SUMF1,0.09511832
SETMAR,0.048571743
ITPR1,0.18257861
BHLHE40,0.45638877
ARL8B,0.20873033
EDEM1,0.08573742
LMCD1,0.07667821
SSUH2,0.015665913
OXTR,0.0015214478
RAD18,0.022631044
THUMPD3-AS1,0.3486611
THUMPD3,0.09728268
SETD5,0.13232625
LHFPL4,0.0
MTMR14,0.07983051
BRPF1,0.030762866
OGG1,0.067351386
CAMK1,0.09095735
TADA3,0.16988909
ARPC4,0.35088342
TTLL3,0.04342946
RPUSD3,0.0852516
JAGN1,0.17604727
IL17RE,0.034257732
IL17RC,0.05886933
CRELD1,0.08656102
PRRT3,0.022569895
EMC3,0.25633323
BRK1,0.6878208
VHL,0.05381127
TATDN2,0.044880874
SEC13,0.123072155
ATG7,0.045726806
VGLL4,0.2785114
TAMM41,0.043131575
TIMP4,0.0042971503
PPARG,0.07090855
TSEN2,0.02230118
MKRN2OS,0.0
MKRN2,0.06625225
RAF1,0.13538799
TMEM40,0.0
RPL32,2.8014534
IQSEC1,0.12535344
NUP210,0.0459751
HDAC11,0.06522267
FBLN2,0.018068084
CHCHD4,0.06210216
TMEM43,0.11819855
XPC,0.10798091
LSM3,0.6458569
SLC6A6,0.07807928
GRIP2,0.023333851
CCDC174,0.08886158
FGD5,0.06880456
FGD5-AS1,0.37818724
NR2C2,0.056875724
MRPS25,0.31099722
RBSN,0.053634293
CAPN7,0.112221725
SH3BP5,0.23425041
METTL6,0.041501056
EAF1,0.06389601
HACL1,0.065388605
BTD,0.08265488
ANKRD28,0.1202626
GALNT15,0.047983676
DPH3,0.1617854
OXNAD1,0.0581999
RFTN1,0.034413595
PLCL2,0.06436983
TBC1D5,0.1497178
SATB1,0.094526306
RAB5A,0.21678908
KAT2B,0.0712257
ZNF385D,0.052216873
UBE2E2,0.13568562
UBE2E1,0.1443598
NKIRAS1,0.04555725
RPL15,2.20878
NR1D2,0.14419596
RARB,0.11806411
TOP2B,0.26733786
NGLY1,0.10582702
OXSM,0.06903742
SLC4A7,0.06563254
LINC02084,0.0031865812
EOMES,0.0011566718
CMC1,0.3438922
AZI2,0.17181528
RBMS3,0.1218518
TGFBR2,0.42734265
STT3B,0.22099102
GPD1L,0.07910588
CMTM8,0.12524296
CMTM7,0.025319805
CMTM6,0.24428435
DYNC1LI1,0.12602836
CNOT10,0.059248008
GLB1,0.13215488
CRTAP,0.23332314
SUSD5,0.040876918
UBP1,0.08635227
CLASP2,0.12802404
PDCD6IP,0.31150833
TRANK1,0.021085124
EPM2AIP1,0.22099331
MLH1,0.06029152
LRRFIP2,0.13627647
GOLGA4,0.39252442
ITGA9,0.026218742
CTDSPL,0.2422075
PLCD1,0.0450691
ACAA1,0.44889864
MYD88,0.023982208
OXSR1,0.14272766
XYLB,0.01358441
ACVR2B,0.03405993
EXOG,0.04624396
WDR48,0.09195994
GORASP1,0.07153718
CSRNP1,0.3251003
CX3CR1,0.0046656965
SLC25A38,0.08782077
RPSA,1.2141942
MYRIP,0.0063978764
EIF1B,0.7476807
RPL14,2.1379452
ZNF620,0.023060413
ZNF621,0.058123644
CTNNB1,0.5375556
TRAK1,0.09203704
VIPR1,0.03438591
SEC22C,0.12781842
SS18L2,0.20198473
NKTR,0.41388002
HIGD1A,0.6275096
ZNF662,0.017292408
POMGNT2,0.04067674
SNRK,0.16005161
ANO10,0.120272174
ABHD5,0.11805269
TCAIM,0.11659648
ZNF445,0.049245123
ZNF852,0.0054717152
ZNF660,0.016628047
ZNF197,0.047039468
ZNF35,0.026076408
KIAA1143,0.11769192
KIF15,0.0
TMEM42,0.07658494
ZDHHC3,0.16824324
EXOSC7,0.22205415
CLEC3B,0.07776376
CDCP1,0.05670673
LARS2,0.03576894
LIMD1,0.02380224
SACM1L,0.12658136
LZTFL1,0.07629063
FYCO1,0.04918695
CCR1,0.0065006777
CCR2,0.0044584856
CCR5,0.002343902
CCRL2,0.012893488
LRRC2,0.018990051
ALS2CL,0.06034224
PTH1R,0.6078458
CCDC12,0.24542332
NBEAL2,0.09331164
SETD2,0.20189849
KIF9,0.19288823
KLHL18,0.07306689
PTPN23-DT,0.007979342
PTPN23,0.07445464
SCAP,0.11322306
ELP6,0.12520899
SMARCC1,0.13137457
DHX30,0.22952808
MAP4,0.27126902
CAMP,0.0
ZNF589,0.019898571
NME6,0.061657537
CCDC51,0.0401674
TMA7,1.7864289
ATRIP,0.011506865
SHISA5,0.17355101
